venue,lon,lat,checkin_n,user_n,doy_mode,dow_mode,hour_mode,senti_avg
Burgatory_2,-79.9898,40.4399,1,1,99,3,23,0.000
Greenfield Veterinary Hospital,-79.9394,40.4264,1,1,135,5,19,0.000
Mah Sanctuary,-79.8689,40.4278,1,1,61,0,2,0.000
Massage Envy_1,-80.0449,40.3805,1,1,166,0,13,-0.231
port authority trolley tunnel,-80.0072,40.4209,1,1,88,6,0,0.157
Highlander Apts,-79.9208,40.4647,1,1,359,4,18,0.000
BMDL Martial Practice,-79.9090,40.4828,1,1,94,5,20,0.000
Shadyside Hospital Cafeteria,-79.9412,40.4542,1,1,36,4,16,0.000
Devils and Dolls Nightclub,-79.9814,40.4289,1,1,131,0,5,-0.291
W N Grocery,-80.0209,40.4529,1,1,156,4,12,0.000
Vladimir's Haven,-80.0056,40.4628,1,1,65,5,0,0.000
SCA Fighting Practice,-79.9083,40.4833,1,1,94,5,20,-0.294
Bingo,-80.0662,40.4748,1,1,156,4,11,0.000
Rusty Dory Pub,-80.0676,40.4957,1,1,60,6,3,0.000
Wok Grill,-80.0027,40.4415,1,1,137,6,3,0.000
Chan An Restaurant_2,-80.0707,40.4400,1,1,156,4,12,0.000
Costume World,-79.9868,40.4501,1,1,299,1,19,0.000
Womancare Associates,-80.0388,40.4249,1,1,97,1,21,0.000
71A,-79.9775,40.4382,1,1,100,4,3,0.000
Teamster Temple,-79.9582,40.4742,1,1,311,6,17,0.000
Primanti Bros._4,-80.0059,40.4469,1,1,90,1,14,0.000
Bellefield Pool,-79.9515,40.4454,1,1,63,3,19,0.000
Flying Monkey Tattoo,-79.9849,40.4289,1,1,37,4,22,0.000
Two Gateway Center,-80.0044,40.4420,1,1,30,4,19,0.000
Three Rivers Youth,-79.9238,40.4631,1,1,243,1,15,0.000
Blue Lou's,-79.9829,40.4288,1,1,82,0,23,0.000
CMU Psychology Department,-79.9442,40.4414,1,1,315,2,17,0.000
Yoga Flow_2,-79.9019,40.4898,1,1,111,2,22,0.000
Aprimo Pizza,-79.9898,40.4116,1,1,60,6,2,0.000
The Dirty Ball,-79.9753,40.4267,1,1,103,0,1,-0.266
idiotville,-79.8839,40.4321,1,1,66,5,3,0.000
CVS_1,-79.9600,40.4393,1,1,142,5,20,0.000
CVS_7,-79.9515,40.4520,1,1,328,1,16,0.000
Carnegie Library Squirrel Hill,-79.9226,40.4382,1,1,211,4,15,0.000
McClure's Gifts,-79.9072,40.4083,1,1,66,5,17,0.000
Gymsport,-80.0968,40.3744,1,1,81,6,19,0.000
Zaw's Asian Food,-79.9230,40.4333,1,1,137,6,3,0.000
Brix,-79.9703,40.4264,1,1,33,0,23,0.000
Penn City Grille,-79.9951,40.4439,1,1,186,6,13,0.000
Learning Research and Development Center,-79.9588,40.4442,1,1,306,1,20,0.000
Porter Hall,-79.9463,40.4417,1,1,133,2,3,0.000
Bus Stop Fifth Craig,-79.9492,40.4471,1,1,236,1,18,-0.196
Holy Angels Church,-79.9328,40.3874,1,1,299,0,12,0.000
First Niagara Club,-79.9901,40.4399,1,1,106,3,22,0.000
Szmidt's Old World Deli_2,-79.9420,40.4257,1,1,93,4,22,0.000
Southwestern Veteran's Center,-79.8975,40.4777,1,1,94,5,20,0.000
The Art Institute of Pittsburgh,-79.9997,40.4374,1,1,32,6,0,0.000
3 Parkway Center,-80.0389,40.4249,1,1,97,1,21,0.000
Wood Street Art Gallery,-79.9284,40.4261,1,1,25,6,4,0.000
PeerMont Palace,-80.0144,40.4708,1,1,30,4,3,0.000
Joe's Shoe Repair,-80.0027,40.4398,1,1,139,1,17,0.000
Payless ShoeSource,-79.9775,40.4311,1,1,157,6,20,0.000
Little China,-80.0027,40.4411,1,1,137,6,3,0.000
E Town,-79.9440,40.5010,1,1,93,4,18,0.000
Miki J's,-80.0395,40.4251,1,1,97,1,21,0.000
UPMC_2,-79.9975,40.4572,1,1,48,2,17,0.000
PensGear_2,-79.9659,40.4278,1,1,112,2,14,0.000
Steel Towne Inn,-79.8654,40.4149,1,1,132,1,1,0.000
otimemore's too hot,-79.9826,40.4270,1,1,89,0,18,0.000
MetLife Home Loans,-80.0467,40.4222,1,1,134,3,13,0.000
Impressionz,-79.9241,40.4623,1,1,243,1,15,0.000
Live Worship Shop Sign,-80.0611,40.4920,1,1,138,0,14,0.239
Ninth St Bridge,-79.9998,40.4464,1,1,37,5,22,0.000
Subway_2,-79.9383,40.4269,1,1,85,3,21,0.000
Subway_3,-79.9229,40.4352,1,1,301,3,20,0.000
Subway_4,-80.0644,40.4945,1,1,28,2,18,0.000
Dr. Capetta,-79.9827,40.3683,1,1,59,5,16,0.000
Agh Aziz's Office,-80.0030,40.4563,1,1,108,5,23,0.000
KFC,-79.9080,40.4550,1,1,138,0,22,0.000
McConomy Auditorium,-79.9422,40.4435,1,1,59,6,23,0.000
The Chocolate Moose,-79.9217,40.4380,1,1,157,5,23,0.000
APlus at Sunoco_2,-80.0225,40.3957,1,1,298,0,22,0.000
APlus at Sunoco_3,-80.0392,40.3914,1,1,114,4,11,0.000
Dunning's Grill,-79.8941,40.4328,1,1,155,3,2,0.000
US Post Office_5,-79.9413,40.4572,1,1,120,4,16,0.000
University of Pittsburgh School of Medicine,-79.9608,40.4425,1,1,286,2,18,0.000
Lubavitch Yeshiva,-79.9277,40.4325,1,1,226,4,1,0.000
Lacock St Underpass,-80.0030,40.4505,1,1,207,6,20,0.000
Silk Pagoda Restaurant,-79.9383,40.4271,1,1,137,6,3,0.000
Webster Hall,-79.9513,40.4473,1,1,80,5,14,0.000
US Post Office_6,-79.9807,40.4430,1,1,45,5,2,0.000
US Post Office_3,-80.0571,40.4969,1,1,63,2,17,0.000
Cannon Coffee,-80.0202,40.3934,1,1,284,0,16,0.000
Jet's Pizza,-80.0442,40.3988,1,1,298,0,22,0.000
GetGo_2,-79.9234,40.4299,1,1,97,1,15,0.000
GetGo_7,-79.8684,40.3830,1,1,204,3,21,0.000
Brashear High School,-80.0178,40.4185,1,1,118,1,19,0.000
Pickles Pizza Sandwich Emporium,-80.0005,40.4536,1,1,142,5,18,0.000
David L Lawrence Convention Center Garage,-79.9950,40.4445,1,1,153,1,10,0.000
Simmons Center,-79.9611,40.4400,1,1,286,2,20,0.000
Frank Rocca Tailor,-80.0014,40.4565,1,1,113,3,19,0.000
Rib Fest,-80.0139,40.4469,1,1,249,0,19,0.000
Pittsburgh Allegheny_2,-80.0078,40.4532,1,1,339,5,15,0.000
Banksville,-80.0337,40.4084,1,1,2014,155,3,0.000
Hunan Kitchen,-79.8879,40.4268,1,1,137,6,3,0.000
The Hughes Residence,-80.0367,40.3819,1,1,188,1,0,0.000
Buchanan Ingersoll,-79.9990,40.4377,1,1,310,5,12,0.000
My Work,-79.8617,40.4433,1,1,80,5,18,0.000
Foote's House,-79.9584,40.4356,1,1,200,0,0,0.000
Braddock's Crossing,-79.8629,40.3848,1,1,63,2,22,0.000
UPMC Arthritis Internal Medicine,-79.9600,40.4406,1,1,245,2,12,0.000
Nakama Food Truck_2,-80.0814,40.4442,1,1,233,5,22,0.000
Musik Express,-79.8660,40.3875,1,1,200,0,0,0.000
Point Park University,-80.0019,40.4387,1,1,219,5,13,0.000
Keystone Building,-79.9593,40.4413,1,1,100,4,11,0.000
Pittsburgh job corps,-79.9044,40.4766,1,1,94,5,20,0.000
Head Board Shop,-79.9716,40.4282,1,1,53,6,17,0.000
My Exerpeutic Bike_2,-79.8689,40.4278,1,1,60,6,17,0.000
Turn 19 Serpentine Switchback,-79.9364,40.4354,1,1,199,6,14,0.000
Snow Lion Imports,-79.9488,40.4463,1,1,129,5,18,0.000
American Legion Post 77,-79.9036,40.4903,1,1,222,0,19,0.000
Third Avenue Garage,-80.0024,40.4394,1,1,327,0,14,0.000
Allegheny County 9-1-1 Center,-79.8977,40.4515,1,1,41,1,12,0.000
Red Irene's Tavern,-79.9777,40.4266,1,1,327,0,4,0.000
The Natural Choice,-79.9589,40.4410,1,1,102,6,21,0.294
Portofinos pizza,-79.9743,40.3605,1,1,138,0,22,0.000
Grand Brew Cafe,-80.0072,40.4310,1,1,284,6,16,0.300
Relationship Resolutions,-80.0450,40.4201,1,1,120,4,13,0.000
BRGR Truck_3,-79.8923,40.4381,1,1,151,6,17,0.000
Umi,-79.9295,40.4570,1,1,99,4,22,0.000
the cake and cookie spot,-79.9228,40.4334,1,1,182,2,20,0.000
Mount Washington Incline,-80.0051,40.4328,1,1,284,6,15,0.000
Port Authority Mt. Lebanon Station,-80.0433,40.3825,1,1,136,5,11,0.126
Stern Advertising,-80.0409,40.4255,1,1,97,1,21,0.000
Johnnys Diner,-80.0316,40.4337,1,1,156,4,12,0.000
United States Post Office_1,-79.8759,40.4883,1,1,264,1,22,0.259
Sesame Inn,-80.0041,40.4330,1,1,137,6,3,0.000
Crescent School Early Childhood Center,-79.8811,40.4544,1,1,87,5,14,0.000
RiverCity Flats,-79.9785,40.4374,1,1,100,4,3,0.000
North Way Christian Community,-79.9597,40.4397,1,1,123,6,22,0.000
South Zone Fire Dispatch,-79.8969,40.4507,1,1,47,0,13,-0.255
Mr Ribbs,-79.9810,40.4384,1,1,133,2,21,0.000
Tamarind Savoring India,-80.0721,40.3906,1,1,147,2,0,0.000
BZ Bar and Grill,-80.0042,40.4482,1,1,74,6,17,0.234
Top Gear Bicycle Shop,-79.9268,40.4593,1,1,49,3,22,0.184
Chi-Chi's,-80.0395,40.4251,1,1,97,1,21,0.000
Schenley Quadrangle,-79.9557,40.4432,1,1,39,6,5,0.000
CoGo's_1,-79.9709,40.4283,1,1,348,0,0,0.000
Westin Workout,-79.9948,40.4439,1,1,168,2,19,0.000
Essex Apartment,-79.9335,40.4581,1,1,90,1,22,0.000
Schenley Park Ice Skating Rink,-79.9449,40.4317,1,1,46,6,19,0.000
Civic Building,-79.9970,40.4368,1,1,23,4,19,0.000
West North Avenue,-80.0068,40.4554,1,1,30,4,0,0.000
SS Slopes,-79.9673,40.4222,1,1,310,4,19,0.000
Banksville Beer,-80.0433,40.4009,1,1,147,2,12,0.000
A&amp;M Market,-79.8830,40.4359,1,1,91,2,20,0.000
RIDC Park,-79.8672,40.4995,1,1,120,3,17,0.000
Victory Baptist Church,-80.0284,40.4564,1,1,70,2,19,0.000
Max And Erma's,-80.0638,40.3935,1,1,135,4,22,0.000
Inside A Box,-80.0666,40.4734,1,1,156,4,11,0.000
VA Pharmacy,-79.9619,40.4467,1,1,73,5,13,0.000
FBA Overlook Featuring George And Squanto,-80.0252,40.4402,1,1,88,6,0,0.000
Signatures Salon,-79.9328,40.4515,1,1,142,4,14,0.000
Gay Lesbian Community Center of Pittsburgh,-79.9985,40.4375,1,1,204,3,22,0.000
Holiday Inn Express Hotel Suites Pittsburgh-South Side,-79.9870,40.4295,1,1,108,5,1,0.197
Happy Fun Dolphin Playland,-80.0100,40.5008,1,1,108,5,2,0.538
Mancini's Bakery_2,-80.0709,40.4714,1,1,156,4,12,0.000
Gulf,-79.9922,40.4217,1,1,150,5,16,0.000
E. Carson St.,-79.9762,40.4284,1,1,221,6,0,0.000
Kickball For Hope,-79.9154,40.4543,1,1,214,6,17,0.420
WTAE-TV Channel 4,-79.8694,40.4357,1,1,43,3,21,0.000
102 Engine 1,-79.8935,40.4884,1,1,109,6,13,0.000
Vallozzi's Pittsburgh,-80.0016,40.4411,1,1,24,5,22,0.000
Tax Relief Attorneys,-80.0021,40.4559,1,1,108,5,23,0.341
Mitchell's Tavern,-79.9508,40.4523,1,1,101,5,18,0.000
UCP/Class,-79.8923,40.4292,1,1,48,2,17,0.000
Jun Sushi,-80.0022,40.4413,1,1,168,2,16,0.000
Anchor Anvil Coffee Bar,-80.0849,40.5090,1,1,138,0,14,0.000
Edgar's Taco Shack,-79.9832,40.4517,1,1,69,1,16,0.000
G-Ridin',-79.9654,40.4347,1,1,100,4,3,0.000
Sandcastle Trail,-79.9223,40.4050,1,1,65,4,4,0.000
Northgate Church,-80.0163,40.4983,1,1,201,1,1,0.000
Mount Olive Baptist Church Of Rankin,-79.8817,40.4137,1,1,334,0,17,0.000
Uncle Jimmy's,-79.9546,40.4367,1,1,89,0,2,0.000
Kiddieland,-79.8632,40.3883,1,1,233,5,18,0.000
USS Requin,-80.0184,40.4454,1,1,142,5,17,0.000
crafton childrens corner,-80.0388,40.4275,1,1,97,1,21,0.000
Dixon Field,-80.0566,40.3744,1,1,196,2,1,0.000
Smith Brothers Agency,-80.0039,40.4481,1,1,204,4,13,0.000
TMD,-79.9534,40.4556,1,1,7,3,17,0.000
Sokol Club,-79.9640,40.4248,1,1,81,6,23,0.000
Bistro To Go,-80.0011,40.4535,1,1,156,4,12,0.000
Crazy Mocha_2,-79.9509,40.4627,1,1,332,5,19,-0.286
Bettis Floral,-79.8700,40.3644,1,1,32,6,21,0.000
Greg,-79.9484,40.5029,1,1,2014,136,5,0.213
Mekong Resturant,-80.0348,40.3956,1,1,80,6,20,0.000
Des Places Hall,-79.9873,40.4365,1,1,336,2,14,0.000
Perry High School,-80.0185,40.4892,1,1,63,2,16,0.000
Gateway Eye Associates,-80.0040,40.4419,1,1,300,2,16,0.000
Auto Shower,-79.8869,40.4339,1,1,57,3,22,0.000
Onala Recovery,-80.0229,40.4420,1,1,317,4,15,0.000
North Side T Station,-80.0136,40.4465,1,1,214,6,17,0.000
Duquesne University- Bayer Hall,-79.9922,40.4358,1,1,322,2,19,0.000
Mamma Lucia Pizza,-80.0005,40.4403,1,1,236,1,16,0.000
Royal Place,-80.0017,40.3792,1,1,54,0,0,0.000
Spend Visibility,-80.0006,40.4417,1,1,68,1,12,0.000
Willow T Station,-80.0261,40.3656,1,1,137,6,1,0.000
Cherry City,-79.9580,40.4942,1,1,207,0,2,0.000
Pittsburgh Asian Ctr,-79.8847,40.4436,1,1,54,0,12,0.000
First United Methodist Church,-79.9381,40.4564,1,1,182,3,17,0.259
Dahntahn Piksburgh,-79.9968,40.4389,1,1,51,4,14,0.000
Bloodeagle Tattoo,-79.9491,40.4451,1,1,116,6,16,0.000
Joe's Crab Shack,-80.0044,40.4341,1,1,238,3,0,0.000
Bloom Cigar Co.,-79.9865,40.4291,1,1,193,6,19,0.000
Gateway Plaza,-80.0050,40.4414,1,1,114,4,13,0.000
Bradley's Book Outlet,-79.9836,40.4515,1,1,81,6,17,0.000
Smiles By Hart,-79.9508,40.4500,1,1,56,3,13,0.307
Calabro Tire Service and Auto Service,-80.0926,40.3618,1,1,42,3,19,0.000
Lush,-79.9986,40.4396,1,1,161,3,16,0.000
18th and East Carson Street,-79.9806,40.4288,1,1,63,3,15,0.000
Wharton Square,-79.9773,40.4309,1,1,157,6,20,0.000
Patrick Fagan Overlook,-80.0065,40.4316,1,1,243,0,21,0.000
Taste Buds,-80.0070,40.4291,1,1,36,3,17,0.000
Gregs House,-80.0144,40.4607,1,1,179,6,22,0.000
Identity X Practice Space,-80.0644,40.4747,1,1,156,4,11,0.000
Bkn,-80.0832,40.4095,1,1,305,0,23,0.000
Habitat Restaurant,-80.0021,40.4414,1,1,122,5,23,0.000
Station Square Parking Garage,-80.0082,40.4350,1,1,195,2,2,0.000
Morningside,-79.9299,40.4843,1,1,222,0,22,0.000
Mt. Lebanon Recreation Center,-80.0549,40.3741,1,1,308,2,18,0.000
Big Romanus Softball Field,-79.9555,40.3821,1,1,125,1,21,0.000
The Alder Wand,-79.9265,40.4574,1,1,102,6,16,0.000
Hundred Wood,-80.0022,40.4378,1,1,218,4,16,0.000
Steel City_2,-80.0655,40.4726,1,1,156,4,12,0.000
The Huddle,-80.0248,40.4092,1,1,59,6,2,0.000
Casino Dr.,-80.0675,40.4733,1,1,156,4,11,0.000
Giorgio's,-80.0171,40.4519,1,1,156,4,12,0.000
Max Erma's,-79.8648,40.5001,1,1,151,6,8,0.000
Beagle HQ,-80.0184,40.4004,1,1,27,2,5,0.000
Battery Shop,-80.0186,40.4584,1,1,70,2,19,0.000
7th Liberty,-79.9996,40.4422,1,1,52,5,22,0.362
Hillman Library,-79.9539,40.4428,1,1,53,6,20,0.000
Mellon Middle School,-80.0451,40.3776,1,1,112,2,22,0.000
Pittsburg's Lost Kennywood,-79.8665,40.3887,1,1,290,6,4,-0.223
East End Book Exchange,-79.9481,40.4611,1,1,81,0,17,0.000
Brother's Brother Foundation,-80.0174,40.4544,1,1,70,2,19,0.000
Kelly Strayhorn Theater,-79.9252,40.4620,1,1,203,3,22,0.000
Mr. Fix-It's,-79.9748,40.3677,1,1,140,2,16,0.000
Bistro 19,-80.0449,40.3802,1,1,9,5,22,0.000
Great Allegheny Passage Railroad Bridge,-79.8781,40.4012,1,1,27,1,3,0.313
Carson Street News,-79.9821,40.4290,1,1,87,5,23,0.000
Duck Hollow,-79.9161,40.4145,1,1,204,4,22,0.000
Sapporo Japanese Steakhouse,-80.0910,40.4399,1,1,156,4,12,0.000
Potato Patch,-79.9288,40.3973,1,1,216,1,21,0.000
Analogue Brewery,-80.0098,40.5044,1,1,130,6,22,0.000
The Steakhouse,-80.0012,40.4420,1,1,53,6,3,0.000
Family_5,-79.9944,40.4190,1,1,150,5,16,0.000
Burgh,-80.0065,40.4435,1,1,186,6,17,0.000
Carrie Furnaces,-79.8895,40.4140,1,1,276,6,15,0.000
Port Authority Memorial Hall,-80.0159,40.3666,1,1,310,5,12,0.140
Casa de Oberley,-79.9696,40.4971,1,1,303,4,0,0.000
Clear Story Studio,-79.9777,40.4297,1,1,40,0,23,0.302
D&amp;M Nails,-79.9246,40.4288,1,1,97,1,15,0.000
My Bitchin' Kitchen,-80.0140,40.4581,1,1,108,5,18,0.000
Prantl's Bakery_2,-80.0023,40.4413,1,1,123,6,22,0.000
Smokin Area!,-80.0236,40.4588,1,1,70,2,19,0.000
Beer Express,-80.0929,40.4408,1,1,213,5,1,0.000
Pittsburgh EMS Medic 5,-79.9677,40.4410,1,1,85,3,6,0.000
Fed Ex Kinkos,-80.0484,40.4084,1,1,114,4,15,0.000
Obey House,-80.0523,40.4427,1,1,139,1,6,0.000
new horizons,-80.0385,40.4274,1,1,97,1,21,0.000
Community Day School,-79.9175,40.4276,1,1,75,0,20,0.000
Green Lot 23,-80.0208,40.4496,1,1,93,4,14,0.000
Dirty Harrys,-80.0049,40.4346,1,1,150,5,21,-0.293
Mallorca,-79.9734,40.4282,1,1,137,6,0,0.000
Auto race,-79.8637,40.3882,1,1,233,5,15,0.000
Italian Beef,-79.9827,40.4288,1,1,134,3,21,0.000
Ceramic Supply,-80.0702,40.4146,1,1,134,3,12,0.000
Maurice's Master Barber Shop,-79.9873,40.4288,1,1,162,4,17,0.000
Duquesne University Power Center Ballroom,-79.9907,40.4380,1,1,115,6,21,0.000
Pinkys Poolside Paradise,-79.9934,40.4188,1,1,150,5,16,0.412
RT 65,-80.0298,40.4574,1,1,188,1,15,0.000
Megabus PGH,-79.9210,40.4959,1,1,250,1,2,0.000
California-Kirkbride,-80.0230,40.4610,1,1,70,2,19,0.000
University Club,-79.9568,40.4443,1,1,293,2,14,0.000
R Wine Cellar,-79.9842,40.4520,1,1,278,0,16,0.000
Kids Kingdom,-79.9193,40.4823,1,1,142,5,14,0.000
Goodwill_3,-79.9668,40.4269,1,1,24,5,20,0.000
Marisqueira,-79.9042,40.4901,1,1,116,6,1,0.000
Playdate 4 Kids,-80.0411,40.4042,1,1,134,4,18,0.000
The Grand Budapest Hotel,-79.9682,40.4292,1,1,172,6,23,0.300
St. John Vianny,-79.9935,40.4201,1,1,150,5,17,0.000
American Cable Assn Home Office,-80.0410,40.4259,1,1,97,1,21,0.000
Pittsburgh Toynbee Tile,-79.9961,40.4382,1,1,83,1,0,0.000
Super Secret Team Awesome Ghost Ninja Dojo Clubhouse,-79.8663,40.4361,1,1,51,4,11,0.296
Mamby Pamby Land,-79.9522,40.4592,1,1,96,0,6,0.000
Dormont Park,-80.0438,40.3953,1,1,242,6,15,0.000
709 Penn Gallery,-79.9997,40.4434,1,1,135,4,12,0.000
My Big Fat Greek Gyro,-80.0445,40.3814,1,1,224,2,16,0.000
56 Frazer Ave,-80.0683,40.4743,1,1,156,4,11,0.000
Nak Won Garden Restaurant,-79.9363,40.4566,1,1,354,6,17,0.316
Enrico's Hair Cutting,-79.9596,40.4411,1,1,206,5,22,-0.158
Warner Hall,-79.9433,40.4442,1,1,42,2,1,0.000
BRGR Truck_1,-79.9974,40.4388,1,1,51,4,14,0.000
Tavern 245,-80.0016,40.4396,1,1,245,3,15,0.000
Coin-op Laundromat,-80.0412,40.3899,1,1,66,5,13,0.000
Taza 21,-79.9229,40.4362,1,1,197,3,16,0.000
Port Authority Stevenson Station,-80.0337,40.3995,1,1,204,4,18,0.140
Cystic Fibrosis Foundation,-79.9949,40.4536,1,1,147,2,22,0.000
Moby Fish Chicken,-80.0355,40.3770,1,1,138,0,22,0.000
Double One Crew Lounge,-80.0112,40.4936,1,1,130,6,22,0.000
Redbox_6,-80.0281,40.3691,1,1,145,0,21,0.000
Redbox_3,-79.9775,40.4288,1,1,141,3,23,0.000
Parts_3,-80.0111,40.3699,1,1,59,5,14,0.000
East Hills,-79.8760,40.4540,1,1,73,5,14,0.000
Wangs Kitchen,-79.9768,40.3827,1,1,137,6,3,0.000
Dance Alloy,-79.9328,40.4596,1,1,199,6,1,0.000
Allegheny County Jail,-79.9926,40.4345,1,1,200,6,17,0.000
Matty's Cavern Of Trolls and Queens,-80.0068,40.4588,1,1,317,4,0,0.000
First Presbyterian Church of Pittsburgh,-79.9988,40.4415,1,1,76,1,15,0.000
Buddy's,-79.9757,40.4283,1,1,40,0,20,0.000
Valley View Presbyterian Church,-79.9327,40.4707,1,1,334,0,18,0.000
SlapShots,-80.0368,40.3931,1,1,81,6,4,0.000
Gnc Corporate gym,-79.9997,40.4421,1,1,90,1,13,0.000
My Exerpeutic Bike_1,-80.0150,40.4586,1,1,108,5,18,0.000
Carnegie Learning,-79.9975,40.4390,1,1,51,4,14,0.000
Hospitality Group,-79.9128,40.4122,1,1,345,4,14,0.231
Kens,-79.9988,40.4199,1,1,150,5,16,0.000
Knit One,-79.9247,40.4284,1,1,25,6,4,0.000
South Zone Police,-79.8971,40.4505,1,1,41,1,12,0.000
Rachel Carson Bridge,-79.9998,40.4467,1,1,199,6,0,0.000
Sushi Rolls,-79.9980,40.4382,1,1,31,5,17,0.000
Casa De La Carter,-79.9553,40.5074,1,1,93,4,18,0.000
279 S,-80.0090,40.4861,1,1,330,3,22,0.000
Dave's Music Mine,-79.9859,40.4288,1,1,106,4,21,0.000
Rite Aid_7,-80.0328,40.3702,1,1,145,0,21,0.000
Rite Aid_4,-80.0343,40.4065,1,1,147,2,12,0.000
Manchester Elementary School,-80.0266,40.4560,1,1,99,4,17,0.000
WPGH/WPMY,-80.0118,40.4961,1,1,83,1,20,0.000
Mudbug,-80.0691,40.4731,1,1,156,4,11,0.000
Brookline Rec Center,-80.0091,40.3917,1,1,42,2,21,0.000
The Gateway Clipper "River Boat-ique".,-80.0068,40.4360,1,1,295,3,22,0.000
Majestic Clubhouse Store,-80.0058,40.4474,1,1,132,1,13,0.000
Billy's,-79.9823,40.4645,1,1,207,0,2,0.000
First Niagara Bank_1,-79.9233,40.4372,1,1,88,6,23,0.000
Neo's House,-80.0255,40.4919,1,1,120,3,9,0.000
Willkillyinzburg,-79.8827,40.4415,1,1,91,2,20,0.000
University Center_2,-80.0006,40.4395,1,1,86,4,13,0.000
Manchester Craftsmen's Guild,-80.0322,40.4574,1,1,39,6,2,0.000
Color Me Mine,-79.9199,40.4381,1,1,168,2,21,0.000
Yankee Candle,-79.9165,40.4077,1,1,163,4,1,0.000
toolshed 2,-79.9808,40.4275,1,1,72,4,22,0.000
E-money Crib,-80.0055,40.4868,1,1,130,6,22,0.000
My Shower :P,-79.9920,40.3780,1,1,159,0,21,0.385
Homewood_2,-79.9119,40.4385,1,1,137,6,15,0.000
a Murder Mystery Dinner haha!!! Gaetano's,-80.0315,40.4097,1,1,33,0,0,-0.177
vpp shipping,-79.9468,40.5026,1,1,94,5,20,0.000
Stepp Remodeling,-79.9937,40.4203,1,1,150,5,17,0.000
Millenium Dance Complex,-79.9699,40.4274,1,1,129,5,22,0.000
Alder Street Barber,-79.9259,40.4573,1,1,102,6,15,0.000
Truver's Jewelry,-80.0420,40.3889,1,1,206,6,14,0.000
Hogs Bar And Grill,-79.9641,40.3607,1,1,88,6,3,0.000
Forbes Traffic,-79.9717,40.4362,1,1,100,4,3,0.000
szmidt's old world deli,-79.9421,40.4257,1,1,226,5,22,0.000
Vujevich Dermatology Associates,-80.0696,40.3790,1,1,265,2,18,0.000
upmc shadyside medical center 4th floor,-79.9409,40.4545,1,1,174,1,14,0.000
Tai Pei,-79.8807,40.4877,1,1,81,0,0,0.000
Finn McCool's,-79.9835,40.4289,1,1,96,0,3,0.000
Physical Activity and Weight Research Center,-79.9691,40.4434,1,1,35,2,23,0.000
Scoglio's Italian Restaurant,-80.0638,40.4205,1,1,157,6,0,0.000
Magee-Women's Hospital Trauma and General Surgery,-79.9607,40.4369,1,1,211,3,18,-0.237
Coffee Tree; Duquesne Law School,-79.9918,40.4366,1,1,72,4,12,0.000
Temple Sinai,-79.9298,40.4381,1,1,284,6,13,0.000
Young's Oriental Grocery,-79.9232,40.4297,1,1,97,1,15,0.000
235 Clearview Avenue,-80.0591,40.4343,1,1,196,2,2,0.000
yogli~mogli frozen yogurt,-80.0446,40.3804,1,1,126,2,23,0.000
Hunan Wok_2,-79.9869,40.3915,1,1,137,6,3,0.000
Howe School Playground,-80.0312,40.3755,1,1,183,3,19,0.000
Backyard Beach Pavilion,-79.9934,40.4187,1,1,150,5,16,0.000
Melwood Screening Room,-79.9537,40.4546,1,1,141,3,23,0.000
Irish Centre of Pittsburgh,-79.9065,40.4272,1,1,89,0,5,0.000
Tailgate Party,-80.0010,40.4490,1,1,299,0,13,0.310
The Terrace Room,-79.9974,40.4411,1,1,50,3,18,0.000
Fat Eddies,-80.0663,40.4721,1,1,156,4,11,0.000
Panera Bread,-79.8927,40.4891,1,1,78,3,15,0.000
Chad Gregorini,-79.9011,40.4889,1,1,286,1,17,0.000
Benihana Japanese Steakhouse,-80.0702,40.3923,1,1,150,5,0,0.000
Burger King_2,-79.9796,40.4286,1,1,22,4,21,0.000
North Side Christian Health Center,-79.9994,40.4552,1,1,114,4,17,0.000
Murray Avenue Grill,-79.9231,40.4373,1,1,224,3,16,0.000
Pbf 38 Engine,-80.0027,40.4732,1,1,116,6,2,0.000
S D Polish Deli,-79.9821,40.4523,1,1,157,5,16,0.000
Forms and Surfaces,-79.9459,40.5005,1,1,2014,93,4,0.000
BRGR Truck_2,-79.9895,40.4475,1,1,175,2,17,0.000
Angelo's Pizza,-79.9476,40.4610,1,1,40,0,2,0.000
Scotts Autobody,-80.0645,40.4749,1,1,156,4,12,0.000
Alumni Concert Hall,-79.9430,40.4419,1,1,80,6,21,0.000
Blue Elephant Caf,-79.8673,40.4995,1,1,151,6,8,0.000
LaVida Massage,-79.9374,40.4563,1,1,142,4,19,0.000
Winghart's Burger and a Whiskey Bar,-79.9576,40.4398,1,1,88,6,16,0.000
Rent-A-Car,-79.8974,40.4091,1,1,233,5,19,0.000
Bellisario Pizza,-79.8723,40.3648,1,1,32,6,21,0.000
Shawshank Animal Penitentiary,-80.0367,40.3718,1,1,223,1,11,0.000
Franco's Trattoria,-80.0418,40.3894,1,1,147,2,1,0.000
Citiparks Pool_1,-79.9114,40.4821,1,1,145,0,21,0.000
BP_2,-80.0634,40.4736,1,1,156,4,11,0.000
BCD Travel,-80.0405,40.4243,1,1,168,2,13,0.000
The Apple,-80.0282,40.3947,1,1,31,5,23,0.000
Three Rivers Grace Church,-80.0412,40.4449,1,1,315,2,16,0.219
Crossfit Pittsburgh,-79.9081,40.4773,1,1,94,5,20,0.000
