venue	lon	lat	senti	txt
PLS Logistics Services, Southside Branch	-79.9753	40.4307	0.203	I'm at PLS Logistics Services, Southside Branch (Pittsburgh, PA)
PLS Logistics Services, Southside Branch	-79.9753	40.4307	0.203	I'm at PLS Logistics Services, Southside Branch (Pittsburgh, PA)
PLS Logistics Services, Southside Branch	-79.9753	40.4307	0.203	I'm at PLS Logistics Services, Southside Branch (Pittsburgh, PA)
Bus Stop Penn & Highland	-79.9248	40.4614	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn & Highland	-79.9248	40.4614	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn & Highland	-79.9248	40.4614	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn & Highland	-79.9248	40.4614	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn & Highland	-79.9248	40.4614	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Razzy Fresh_2	-79.9489	40.4458	0.277	I'm at Razzy Fresh in Pittsburgh, PA
Razzy Fresh_2	-79.9489	40.4458	0.315	I'm at Razzy Fresh (Pittsburgh, PA)
Razzy Fresh_2	-79.9489	40.4458	0.277	I'm at Razzy Fresh in Pittsburgh, PA
Razzy Fresh_2	-79.9489	40.4458	0.315	I'm at Razzy Fresh (Pittsburgh, PA)
Razzy Fresh_2	-79.9489	40.4458	0.365	I'm at Razzy Fresh w/
Pittsburgh Jazzlive Festival	-79.9985	40.4433	0.286	I'm at Pittsburgh Jazzlive Festival (Pittsburgh, PA) w/ 2 others
Pittsburgh Jazzlive Festival	-79.9985	40.4433	0.286	I'm at Pittsburgh Jazzlive Festival (Pittsburgh, PA) w/ 7 others
Pittsburgh Jazzlive Festival	-79.9985	40.4433	0.286	I'm at Pittsburgh Jazzlive Festival (Pittsburgh, PA) w/ 2 others
Pittsburgh Jazzlive Festival	-79.9985	40.4433	0.286	I'm at Pittsburgh Jazzlive Festival (Pittsburgh, PA) w/ 7 others
Pittsburgh Jazzlive Festival	-79.9985	40.4433	0.286	I'm at Pittsburgh Jazzlive Festival (Pittsburgh, PA) w/ 5 others
Cheerleaders Gentleman's Club	-79.9707	40.4588	0.239	I'm at Cheerleaders Gentleman's Club in Pittsburgh, PA
Cheerleaders Gentleman's Club	-79.9707	40.4588	0.239	I'm at Cheerleaders Gentleman's Club in Pittsburgh, PA
Cheerleaders Gentleman's Club	-79.9707	40.4588	0.239	I'm at Cheerleaders Gentleman's Club in Pittsburgh, PA
Cheerleaders Gentleman's Club	-79.9707	40.4588	0.239	I'm at Cheerleaders Gentleman's Club in Pittsburgh, PA
Cheerleaders Gentleman's Club	-79.9707	40.4588	0.239	I'm at Cheerleaders Gentleman's Club in Pittsburgh, PA
Sincerely Yogurt_1	-79.9174	40.4074	0.307	I'm at Sincerely Yogurt in West Homestead, PA
Sincerely Yogurt_1	-79.9174	40.4074	0.307	I'm at Sincerely Yogurt in West Homestead, PA
Sincerely Yogurt_1	-79.9174	40.4074	0.307	I'm at Sincerely Yogurt in West Homestead, PA
Sincerely Yogurt_1	-79.9174	40.4074	0.307	I'm at Sincerely Yogurt in West Homestead, PA
Sincerely Yogurt_1	-79.9174	40.4074	0.307	I'm at Sincerely Yogurt in West Homestead, PA
Beautiful Sexy Chicas Palace	-79.8617	40.3786	0.646	I'm at Beautiful Sexy Chicas Palace
Beautiful Sexy Chicas Palace	-79.8617	40.3786	0.646	I'm at Beautiful Sexy Chicas Palace
Beautiful Sexy Chicas Palace	-79.8617	40.3786	0.646	I'm at Beautiful Sexy Chicas Palace
Beautiful Sexy Chicas Palace	-79.8617	40.3786	0.646	I'm at Beautiful Sexy Chicas Palace
Beautiful Sexy Chicas Palace	-79.8617	40.3786	0.646	I'm at Beautiful Sexy Chicas Palace
Three Rivers Arts Festival: Second Stage at Gateway Center	-80.0045	40.4423	0.186	I'm at Three Rivers Arts Festival: Second Stage at Gateway Center (Pittsburgh, PA, US, PA)
Three Rivers Arts Festival: Second Stage at Gateway Center	-80.0045	40.4423	0.186	I'm at Three Rivers Arts Festival: Second Stage at Gateway Center (Pittsburgh, PA, US, PA)
Three Rivers Arts Festival: Second Stage at Gateway Center	-80.0045	40.4423	0.225	I'm at Three Rivers Arts Festival: Second Stage at Gateway Center w/
Three Rivers Arts Festival: Second Stage at Gateway Center	-80.0045	40.4423	0.186	I'm at Three Rivers Arts Festival: Second Stage at Gateway Center (Pittsburgh, PA, US, PA)
Three Rivers Arts Festival: Second Stage at Gateway Center	-80.0045	40.4423	0.186	I'm at Three Rivers Arts Festival: Second Stage at Gateway Center (Pittsburgh, PA, US, PA)
T&A's Haus of Guilty Pleasures	-80.0369	40.3939	0.008	I'm at T&amp;A's Haus of Guilty Pleasures in Dormont, PA
T&A's Haus of Guilty Pleasures	-80.0369	40.3939	0.008	I'm at T&amp;A's Haus of Guilty Pleasures in Dormont, PA
T&A's Haus of Guilty Pleasures	-80.0369	40.3939	0.008	I'm at T&amp;A's Haus of Guilty Pleasures in Dormont, PA
T&A's Haus of Guilty Pleasures	-80.0369	40.3939	0.008	I'm at T&amp;A's Haus of Guilty Pleasures in Dormont, PA
T&A's Haus of Guilty Pleasures	-80.0369	40.3939	0.008	I'm at T&amp;A's Haus of Guilty Pleasures in Dormont, PA
The Dirty O	-79.9121	40.4062	-0.367	I'm at The Dirty O (Oakland, PA)
The Dirty O	-79.9121	40.4062	-0.367	I'm at The Dirty O (Oakland, PA)
The Dirty O	-79.9121	40.4062	-0.367	I'm at The Dirty O (Oakland, PA)
The Dirty O	-79.9121	40.4062	-0.367	I'm at The Dirty O (Oakland, PA)
Massage Envy Spa	-79.9214	40.4378	-0.189	I'm at Massage Envy Spa - Squirrel Hill in Pittsburgh, PA
Massage Envy Spa	-79.9214	40.4378	-0.189	I'm at Massage Envy Spa - Squirrel Hill in Pittsburgh, PA
Massage Envy Spa	-79.9214	40.4378	-0.189	I'm at Massage Envy Spa - Squirrel Hill in Pittsburgh, PA
Massage Envy Spa	-79.9214	40.4378	-0.189	I'm at Massage Envy Spa - Squirrel Hill in Pittsburgh, PA
Dent-Al Smiles	-79.9255	40.4578	0.383	I'm at Dent-Al Smiles (Pittsburgh, PA)
Dent-Al Smiles	-79.9255	40.4578	0.383	I'm at Dent-Al Smiles (Pittsburgh, PA)
Dent-Al Smiles	-79.9255	40.4578	0.383	I'm at Dent-Al Smiles (Pittsburgh, PA)
Dent-Al Smiles	-79.9255	40.4578	0.383	I'm at Dent-Al Smiles (Pittsburgh, PA)
Saint Mary of Mercy Church	-80.0046	40.4398	0.263	I'm at Saint Mary of Mercy Church w/
Saint Mary of Mercy Church	-80.0046	40.4398	0.217	I'm at Saint Mary of Mercy Church in Pittsburgh, PA
Saint Mary of Mercy Church	-80.0046	40.4398	0.263	I'm at Saint Mary of Mercy Church w/
Saint Mary of Mercy Church	-80.0046	40.4398	0.263	I'm at Saint Mary of Mercy Church w/
Wicked Fox Bar and Grill	-79.8737	40.4897	-0.254	I'm at Wicked Fox Bar and Grill - in O'Hara Township, PA
Wicked Fox Bar and Grill	-79.8737	40.4897	-0.254	I'm at Wicked Fox Bar and Grill - in O'Hara Township, PA
Wicked Fox Bar and Grill	-79.8737	40.4897	-0.254	I'm at Wicked Fox Bar and Grill - in O'Hara Township, PA
Wicked Fox Bar and Grill	-79.8737	40.4897	-0.254	I'm at Wicked Fox Bar and Grill - in O'Hara Township, PA
8th & West Bus Stop	-79.9119	40.4062	-0.145	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
8th & West Bus Stop	-79.9119	40.4062	-0.145	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
8th & West Bus Stop	-79.9119	40.4062	-0.145	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
8th & West Bus Stop	-79.9119	40.4062	-0.145	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
Forbes and Murray Bus Stop	-79.9233	40.4381	-0.216	I'm at Forbes and Murray Bus Stop (Pittsburgh, PA)
Forbes and Murray Bus Stop	-79.9233	40.4381	-0.216	I'm at Forbes and Murray Bus Stop (Pittsburgh, PA)
Forbes and Murray Bus Stop	-79.9233	40.4381	-0.216	I'm at Forbes and Murray Bus Stop (Pittsburgh, PA)
Forbes and Murray Bus Stop	-79.9233	40.4381	-0.216	I'm at Forbes and Murray Bus Stop (Pittsburgh, PA)
Environment and Energy Community Outreach Center	-79.9170	40.4635	0.412	I'm at Environment and Energy Community Outreach Center
Environment and Energy Community Outreach Center	-79.9170	40.4635	0.412	I'm at Environment and Energy Community Outreach Center
Environment and Energy Community Outreach Center	-79.9170	40.4635	0.412	I'm at Environment and Energy Community Outreach Center
Environment and Energy Community Outreach Center	-79.9170	40.4635	0.412	I'm at Environment and Energy Community Outreach Center
The Grand Duchy Of Joesutania	-80.0703	40.4252	0.273	I'm at The Grand Duchy Of Joesutania (Pittsburgh, PA)
The Grand Duchy Of Joesutania	-80.0703	40.4252	0.273	I'm at The Grand Duchy Of Joesutania (Pittsburgh, PA)
The Grand Duchy Of Joesutania	-80.0703	40.4252	0.273	I'm at The Grand Duchy Of Joesutania (Pittsburgh, PA)
The Grand Duchy Of Joesutania	-80.0703	40.4252	0.273	I'm at The Grand Duchy Of Joesutania (Pittsburgh, PA)
Comfort Inn	-80.0089	40.5054	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5054	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5054	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5054	0.333	I'm at Comfort Inn (Pittsburgh, PA)
Oh Yeah! Ice Cream & Coffee Co	-79.9254	40.4579	0.185	I'm at Oh Yeah! Ice Cream &amp; Coffee Co. - in Pittsburgh, PA
Oh Yeah! Ice Cream & Coffee Co	-79.9254	40.4579	0.185	I'm at Oh Yeah! Ice Cream &amp; Coffee Co. - in Pittsburgh, PA
Oh Yeah! Ice Cream & Coffee Co	-79.9254	40.4579	0.199	I'm at Oh Yeah! Ice Cream &amp; Coffee Co. - (Pittsburgh, PA)
Oh Yeah! Ice Cream & Coffee Co	-79.9254	40.4579	0.185	I'm at Oh Yeah! Ice Cream &amp; Coffee Co. - in Pittsburgh, PA
PAT Inbound Bus Stop	-79.9731	40.4839	-0.239	I'm at PAT Inbound Bus Stop (Pittsburgh, PA)
PAT Inbound Bus Stop	-79.9731	40.4839	-0.239	I'm at PAT Inbound Bus Stop (Pittsburgh, PA)
PAT Inbound Bus Stop	-79.9731	40.4839	-0.239	I'm at PAT Inbound Bus Stop (Pittsburgh, PA)
PAT Inbound Bus Stop	-79.9731	40.4839	-0.239	I'm at PAT Inbound Bus Stop (Pittsburgh, PA)
Special Food Store	-79.9822	40.3698	0.310	I'm at Special Food Store (Brentwood, PA)
Special Food Store	-79.9822	40.3698	0.310	I'm at Special Food Store (Brentwood, PA)
Special Food Store	-79.9822	40.3698	0.310	I'm at Special Food Store (Brentwood, PA)
Special Food Store	-79.9822	40.3698	0.310	I'm at Special Food Store (Brentwood, PA)
Passive Park	-79.9982	40.4363	0.265	I'm at Passive Park (Pittsburgh, PA)
Passive Park	-79.9982	40.4363	0.265	I'm at Passive Park (Pittsburgh, PA)
Passive Park	-79.9982	40.4363	0.265	I'm at Passive Park (Pittsburgh, PA)
Passive Park	-79.9982	40.4363	0.265	I'm at Passive Park (Pittsburgh, PA)
Sally Beauty Supply	-79.9997	40.4420	0.388	I'm at Sally Beauty Supply (Pittsburgh, PA)
Sally Beauty Supply	-79.9997	40.4420	0.388	I'm at Sally Beauty Supply (Pittsburgh, PA)
Sally Beauty Supply	-79.9997	40.4420	0.388	I'm at Sally Beauty Supply (Pittsburgh, PA)
Sally Beauty Supply	-79.9997	40.4420	0.388	I'm at Sally Beauty Supply (Pittsburgh, PA)
Dj's Butcher Block	-79.9501	40.4622	-0.326	I'm at Dj's Butcher Block (Pittsburgh, PA)
Dj's Butcher Block	-79.9501	40.4622	-0.326	I'm at Dj's Butcher Block (Pittsburgh, PA)
Dj's Butcher Block	-79.9501	40.4622	-0.326	I'm at Dj's Butcher Block (Pittsburgh, PA)
Dj's Butcher Block	-79.9501	40.4622	-0.326	I'm at Dj's Butcher Block (Pittsburgh, PA)
Mexican War Streets	-80.0082	40.4560	-0.438	I'm at Mexican War Streets (Pittsburgh)
Mexican War Streets	-80.0082	40.4560	-0.438	I'm at Mexican War Streets (Pittsburgh)
Mexican War Streets	-80.0082	40.4560	-0.438	I'm at Mexican War Streets (Pittsburgh)
Mexican War Streets	-80.0082	40.4560	-0.438	I'm at Mexican War Streets (Pittsburgh)
City Of Dreams	-79.9274	40.4199	0.310	I'm at City Of Dreams (Pittsburgh, PA)
City Of Dreams	-79.9274	40.4199	0.310	I'm at City Of Dreams (Pittsburgh, PA)
City Of Dreams	-79.9274	40.4199	0.310	I'm at City Of Dreams (Pittsburgh, PA)
City Of Dreams	-79.9274	40.4199	0.310	I'm at City Of Dreams (Pittsburgh, PA)
Liberty Tunnel_1	-79.9993	40.4290	0.405	I'm at Liberty Tunnel (Pittsburgh, PA)
Liberty Tunnel_1	-79.9993	40.4290	0.405	I'm at Liberty Tunnel (Pittsburgh, PA)
Liberty Tunnel_1	-79.9993	40.4290	0.405	I'm at Liberty Tunnel (Pittsburgh, PA)
Liberty Tunnel_1	-79.9993	40.4290	0.405	I'm at Liberty Tunnel (Pittsburgh, PA)
Wilkinsburg Busway Stop B	-79.8871	40.4468	-0.355	I'm at Wilkinsburg Busway Stop B
Wilkinsburg Busway Stop B	-79.8871	40.4468	-0.355	I'm at Wilkinsburg Busway Stop B
Wilkinsburg Busway Stop B	-79.8871	40.4468	-0.355	I'm at Wilkinsburg Busway Stop B
Wilkinsburg Busway Stop B	-79.8871	40.4468	-0.355	I'm at Wilkinsburg Busway Stop B
The Pay Window Of Doom	-79.9832	40.3676	-0.369	I'm at The Pay Window Of Doom (Pittsburgh, PA)
The Pay Window Of Doom	-79.9832	40.3676	-0.369	I'm at The Pay Window Of Doom (Pittsburgh, PA)
The Pay Window Of Doom	-79.9832	40.3676	-0.369	I'm at The Pay Window Of Doom (Pittsburgh, PA)
The Pay Window Of Doom	-79.9832	40.3676	-0.369	I'm at The Pay Window Of Doom (Pittsburgh, PA)
Animal Rescue League Shelter & Wildlife Center	-79.9098	40.4574	0.248	I'm at Animal Rescue League Shelter &amp; Wildlife Center - (Pittsburgh, PA)
Animal Rescue League Shelter & Wildlife Center	-79.9098	40.4574	0.248	I'm at Animal Rescue League Shelter &amp; Wildlife Center - (Pittsburgh, PA)
Animal Rescue League Shelter & Wildlife Center	-79.9098	40.4574	0.248	I'm at Animal Rescue League Shelter &amp; Wildlife Center - (Pittsburgh, PA)
Animal Rescue League Shelter & Wildlife Center	-79.9098	40.4574	0.248	I'm at Animal Rescue League Shelter &amp; Wildlife Center - (Pittsburgh, PA)
The Beauty Shoppe	-79.9239	40.4611	0.388	I'm at The Beauty Shoppe (Pittsburgh, PA)
The Beauty Shoppe	-79.9239	40.4611	0.388	I'm at The Beauty Shoppe (Pittsburgh, PA)
The Beauty Shoppe	-79.9239	40.4611	0.388	I'm at The Beauty Shoppe (Pittsburgh, PA)
The Beauty Shoppe	-79.9239	40.4611	0.388	I'm at The Beauty Shoppe (Pittsburgh, PA)
Raging Rapids	-79.8642	40.3888	-0.327	I'm at Raging Rapids in West Mifflin, PA
Raging Rapids	-79.8642	40.3888	-0.362	I'm at Raging Rapids (West Mifflin, PA)
Raging Rapids	-79.8642	40.3888	-0.362	I'm at Raging Rapids (West Mifflin, PA)
Raging Rapids	-79.8642	40.3888	-0.327	I'm at Raging Rapids in West Mifflin, PA
Wood Street Bus Stop	-79.9999	40.4417	-0.239	I'm at Wood Street Bus Stop (Pittsburgh, PA)
Wood Street Bus Stop	-79.9999	40.4417	-0.239	I'm at Wood Street Bus Stop (Pittsburgh, PA)
Wood Street Bus Stop	-79.9999	40.4417	-0.239	I'm at Wood Street Bus Stop (Pittsburgh, PA)
Wood Street Bus Stop	-79.9999	40.4417	-0.239	I'm at Wood Street Bus Stop (Pittsburgh, PA)
Bus Stop At Stanwix & 4th Ave	-80.0045	40.4403	-0.167	I'm at Bus Stop At Stanwix &amp; 4th Ave in Pittsburgh, PA
Bus Stop At Stanwix & 4th Ave	-80.0045	40.4403	-0.167	I'm at Bus Stop At Stanwix &amp; 4th Ave in Pittsburgh, PA
Bus Stop At Stanwix & 4th Ave	-80.0045	40.4403	-0.167	I'm at Bus Stop At Stanwix &amp; 4th Ave in Pittsburgh, PA
Bus Stop At Stanwix & 4th Ave	-80.0045	40.4403	-0.167	I'm at Bus Stop At Stanwix &amp; 4th Ave in Pittsburgh, PA
Priory Fine Pastries	-79.9998	40.4538	0.231	I'm at Priory Fine Pastries (Pittsburgh, PA)
Priory Fine Pastries	-79.9998	40.4538	0.231	I'm at Priory Fine Pastries (Pittsburgh, PA)
Priory Fine Pastries	-79.9998	40.4538	0.231	I'm at Priory Fine Pastries (Pittsburgh, PA)
Priory Fine Pastries	-79.9998	40.4538	0.231	I'm at Priory Fine Pastries (Pittsburgh, PA)
Aetna Training Hell	-80.0816	40.4096	-0.434	I'm at Aetna Training Hell (Pittsburgh, PA)
Aetna Training Hell	-80.0816	40.4096	-0.434	I'm at Aetna Training Hell (Pittsburgh, PA)
Aetna Training Hell	-80.0816	40.4096	-0.434	I'm at Aetna Training Hell (Pittsburgh, PA)
Shop 'n Save_4	-80.0930	40.3876	0.314	I'm at Shop 'n Save in Heidelberg, PA
Shop 'n Save_4	-80.0930	40.3876	0.314	I'm at Shop 'n Save in Heidelberg, PA
Shop 'n Save_4	-80.0930	40.3876	0.314	I'm at Shop 'n Save in Heidelberg, PA
Crazy Mocha_5	-80.0067	40.4557	-0.286	I'm at Crazy Mocha in Pittsburgh, PA
Crazy Mocha_5	-80.0067	40.4557	-0.375	I'm at Crazy Mocha w/
Crazy Mocha_5	-80.0067	40.4557	-0.375	I'm at Crazy Mocha w/
Shop 'n Save_5	-79.8729	40.3656	0.314	I'm at Shop 'n Save (West Mifflin, PA)
Shop 'n Save_5	-79.8729	40.3656	0.314	I'm at Shop 'n Save (West Mifflin, PA)
Shop 'n Save_5	-79.8729	40.3656	0.314	I'm at Shop 'n Save (West Mifflin, PA)
The Grant Street Tavern	-79.9979	40.4376	0.238	I'm at The Grant Street Tavern in Pittsburgh, PA
The Grant Street Tavern	-79.9979	40.4376	0.238	I'm at The Grant Street Tavern in Pittsburgh, PA
The Grant Street Tavern	-79.9979	40.4376	0.238	I'm at The Grant Street Tavern in Pittsburgh, PA
Margaret's Fine Imports	-79.9202	40.4380	0.231	I'm at Margaret's Fine Imports (Pittsburgh, PA)
Margaret's Fine Imports	-79.9202	40.4380	0.231	I'm at Margaret's Fine Imports (Pittsburgh, PA)
Margaret's Fine Imports	-79.9202	40.4380	0.231	I'm at Margaret's Fine Imports (Pittsburgh, PA)
J/J Land Company	-79.9327	40.4587	0.348	I'm at J/J Land Company in Pittsburgh, PA
J/J Land Company	-79.9327	40.4587	0.348	I'm at J/J Land Company in Pittsburgh, PA
J/J Land Company	-79.9327	40.4587	0.348	I'm at J/J Land Company in Pittsburgh, PA
One on One Personal Training and Fitness	-79.9767	40.4560	0.160	I'm at One on One Personal Training and Fitness in Pittsburgh, PA
One on One Personal Training and Fitness	-79.9767	40.4560	0.160	I'm at One on One Personal Training and Fitness in Pittsburgh, PA
One on One Personal Training and Fitness	-79.9767	40.4560	0.160	I'm at One on One Personal Training and Fitness in Pittsburgh, PA
PAT East Liberty Garage	-79.9119	40.4575	0.327	I'm at PAT East Liberty Garage (Pittsburgh, PA)
PAT East Liberty Garage	-79.9119	40.4575	0.327	I'm at PAT East Liberty Garage (Pittsburgh, PA)
PAT East Liberty Garage	-79.9119	40.4575	0.327	I'm at PAT East Liberty Garage (Pittsburgh, PA)
UPMC Mercy_1	-79.9853	40.4365	0.294	I'm at UPMC Mercy in Pittsburgh, PA
UPMC Mercy_1	-79.9853	40.4365	0.294	I'm at UPMC Mercy in Pittsburgh, PA
UPMC Mercy_1	-79.9853	40.4365	0.294	I'm at UPMC Mercy in Pittsburgh, PA
Dads Grave	-79.9004	40.3956	-0.302	I'm at Dads Grave in Munhall, PA
Dads Grave	-79.9004	40.3956	-0.302	I'm at Dads Grave in Munhall, PA
Dads Grave	-79.9004	40.3956	-0.302	I'm at Dads Grave in Munhall, PA
Somewhere	-79.9685	40.4265	-0.302	I'm at Somewhere in south side NOT LOST
Somewhere	-79.9685	40.4265	-0.302	I'm at Somewhere in south side NOT LOST
Somewhere	-79.9685	40.4265	-0.302	I'm at Somewhere in south side NOT LOST
New Dumpling House	-79.9231	40.4326	0.189	I'm at New Dumpling House (Pittsburgh, PA)
New Dumpling House	-79.9231	40.4326	0.167	I'm at New Dumpling House in Pittsburgh, PA
New Dumpling House	-79.9231	40.4326	0.167	I'm at New Dumpling House in Pittsburgh, PA
Mt. Troy Fire Station	-79.9824	40.4743	-0.255	I'm at Mt. Troy Fire Station (Pittsburgh, PA)
Mt. Troy Fire Station	-79.9824	40.4743	-0.255	I'm at Mt. Troy Fire Station (Pittsburgh, PA)
Mt. Troy Fire Station	-79.9824	40.4743	-0.255	I'm at Mt. Troy Fire Station (Pittsburgh, PA)
Cock Pit	-79.9596	40.4381	-0.348	I'm at Cock Pit
Cock Pit	-79.9596	40.4381	-0.348	I'm at Cock Pit
Cock Pit	-79.9596	40.4381	-0.348	I'm at Cock Pit
NPC Active Wear	-80.0859	40.4078	0.278	I'm at NPC Active Wear in Carnegie, PA
NPC Active Wear	-80.0859	40.4078	0.278	I'm at NPC Active Wear in Carnegie, PA
NPC Active Wear	-80.0859	40.4078	0.278	I'm at NPC Active Wear in Carnegie, PA
Super Playground	-79.9182	40.4806	0.394	I'm at Super Playground in Pittsburgh, PA
Super Playground	-79.9182	40.4806	0.394	I'm at Super Playground in Pittsburgh, PA
Super Playground	-79.9182	40.4806	0.394	I'm at Super Playground in Pittsburgh, PA
Bus Stop at Murray & Phillips	-79.9232	40.4323	-0.196	I'm at Bus Stop at Murray &amp; Phillips (Pittsburgh, PA)
Bus Stop at Murray & Phillips	-79.9232	40.4323	-0.196	I'm at Bus Stop at Murray &amp; Phillips (Pittsburgh, PA)
Bus Stop at Murray & Phillips	-79.9232	40.4323	-0.196	I'm at Bus Stop at Murray &amp; Phillips (Pittsburgh, PA)
Razzy Fresh_1	-79.9583	40.4405	0.277	I'm at Razzy Fresh in Pittsburgh, PA
Razzy Fresh_1	-79.9583	40.4405	0.277	I'm at Razzy Fresh in Pittsburgh, PA
Razzy Fresh_1	-79.9583	40.4405	0.315	I'm at Razzy Fresh (Pittsburgh, PA)
Easy Street	-79.9980	40.4379	0.326	I'm at Easy Street in Pittsburgh, PA
Easy Street	-79.9980	40.4379	0.326	I'm at Easy Street in Pittsburgh, PA
Easy Street	-79.9980	40.4379	0.367	I'm at Easy Street (Pittsburgh, PA)
Pride_1	-79.9770	40.4548	0.211	I'm at Pride in the Street (Pittsburgh, PA, US, PA)
Pride_1	-79.9770	40.4548	0.211	I'm at Pride in the Street (Pittsburgh, PA, US, PA)
Pride_1	-79.9770	40.4548	0.211	I'm at Pride in the Street (Pittsburgh, PA, US, PA)
A Sweet Boutique	-79.9661	40.4643	0.375	I'm at A Sweet Boutique (Pittsburgh, PA)
A Sweet Boutique	-79.9661	40.4643	0.375	I'm at A Sweet Boutique (Pittsburgh, PA)
A Sweet Boutique	-79.9661	40.4643	0.375	I'm at A Sweet Boutique (Pittsburgh, PA)
Pittsburgh Pride Car Wash	-79.9457	40.4254	0.231	I'm at Pittsburgh Pride Car Wash in Pittsburgh, PA
Pittsburgh Pride Car Wash	-79.9457	40.4254	0.231	I'm at Pittsburgh Pride Car Wash in Pittsburgh, PA
Pittsburgh Pride Car Wash	-79.9457	40.4254	0.231	I'm at Pittsburgh Pride Car Wash in Pittsburgh, PA
Grown & Sexy 2	-79.9791	40.4543	0.327	I'm at Grown &amp; Sexy 2 in Pittsburgh, PA
Grown & Sexy 2	-79.9791	40.4543	0.327	I'm at Grown &amp; Sexy 2 in Pittsburgh, PA
Grown & Sexy 2	-79.9791	40.4543	0.327	I'm at Grown &amp; Sexy 2 in Pittsburgh, PA
Easy Trip 352	-80.0827	40.4098	0.326	I'm at Easy Trip 352 (Carnegie, PA)
Easy Trip 352	-80.0827	40.4098	0.326	I'm at Easy Trip 352 (Carnegie, PA)
Easy Trip 352	-80.0827	40.4098	0.326	I'm at Easy Trip 352 (Carnegie, PA)
Shake & Twist	-80.0723	40.4654	-0.175	I'm at Shake &amp; Twist (Mc Kees Rocks, PA)
Shake & Twist	-80.0723	40.4654	-0.175	I'm at Shake &amp; Twist (Mc Kees Rocks, PA)
Shake & Twist	-80.0723	40.4654	-0.175	I'm at Shake &amp; Twist (Mc Kees Rocks, PA)
Home Sweet Hell	-79.9473	40.4548	-0.127	I'm at Home Sweet Hell (Pittsburgh, PA)
Home Sweet Hell	-79.9473	40.4548	-0.127	I'm at Home Sweet Hell (Pittsburgh, PA)
Home Sweet Hell	-79.9473	40.4548	-0.127	I'm at Home Sweet Hell (Pittsburgh, PA)
jay smooths creation kitchen	-80.0903	40.4115	0.231	I'm at jay smooths creation kitchen (Carnegie, PA)
jay smooths creation kitchen	-80.0903	40.4115	0.231	I'm at jay smooths creation kitchen (Carnegie, PA)
jay smooths creation kitchen	-80.0903	40.4115	0.231	I'm at jay smooths creation kitchen (Carnegie, PA)
3 Rivers Praise & Worship	-79.9503	40.5063	0.453	I'm at 3 Rivers Praise &amp; Worship (Etna, PA, PA)
3 Rivers Praise & Worship	-79.9503	40.5063	0.453	I'm at 3 Rivers Praise &amp; Worship (Etna, PA, PA)
3 Rivers Praise & Worship	-79.9503	40.5063	0.453	I'm at 3 Rivers Praise &amp; Worship (Etna, PA, PA)
CIC Collaborative Innovation Center	-79.9464	40.4439	0.245	I'm at CIC Collaborative Innovation Center in Pittsburgh, PA
CIC Collaborative Innovation Center	-79.9464	40.4439	0.271	I'm at CIC Collaborative Innovation Center (Pittsburgh, PA)
CIC Collaborative Innovation Center	-79.9464	40.4439	0.271	I'm at CIC Collaborative Innovation Center (Pittsburgh, PA)
Anthrocon Charity Auction	-79.9929	40.4470	0.286	I'm at Anthrocon Charity Auction in Pittsburgh, PA
Anthrocon Charity Auction	-79.9929	40.4470	0.286	I'm at Anthrocon Charity Auction in Pittsburgh, PA
Anthrocon Charity Auction	-79.9929	40.4470	0.286	I'm at Anthrocon Charity Auction in Pittsburgh, PA
Bus Stop Stanwix St. & Penn Ave	-80.0044	40.4415	-0.167	I'm at Bus Stop Stanwix St. &amp; Penn Ave. in Pittsburgh, PA
Bus Stop Stanwix St. & Penn Ave	-80.0044	40.4415	-0.167	I'm at Bus Stop Stanwix St. &amp; Penn Ave. in Pittsburgh, PA
Wines and Spirits_2	-79.9212	40.4591	0.327	I'm at Wines and Spirits - (East Liberty, PA)
Wines and Spirits_2	-79.9212	40.4591	0.327	I'm at Wines and Spirits - (East Liberty, PA)
Living Spirit Ministry	-79.8884	40.4213	0.221	I'm at Living Spirit Ministry (Swissvale, PA)
Living Spirit Ministry	-79.8884	40.4213	0.221	I'm at Living Spirit Ministry (Swissvale, PA)
Definitely You	-79.9822	40.3670	0.351	I'm at Definitely You (Pittsburgh, PA)
Definitely You	-79.9822	40.3670	0.351	I'm at Definitely You (Pittsburgh, PA)
