venue	lon	lat	checkin_n	user_n	doy_mode	dow_mode	hour_mode	senti_avg
Allegheny Airport	-79.9413	40.4274	1	1	2014	113	3	0.000
Hometown bar	-80.0175	40.3952	1	1	2014	91	2	0.000
Beer Express	-80.0929	40.4408	1	1	2014	213	5	0.000
JCC Fitness Center_1	-79.9240	40.4380	1	1	2014	88	6	0.259
Buchanan Ingersoll	-79.9990	40.4377	1	1	2015	310	5	0.000
Pittsburgh EMS Medic 5	-79.9677	40.4410	1	1	2014	85	3	0.000
USS Requin	-80.0184	40.4454	1	1	2015	142	5	0.000
Valley View Presbyterian Church	-79.9327	40.4707	1	1	2014	334	0	0.000
First United Methodist Church	-79.9381	40.4564	1	1	2015	182	3	0.259
Habitat Restaurant	-80.0021	40.4414	1	1	2014	122	5	0.000
Sunoco	-79.9032	40.4895	1	1	2014	109	6	0.000
Varipoint	-80.0195	40.4521	1	1	2014	90	1	0.000
Duck Hollow	-79.9161	40.4145	1	1	2015	204	4	0.000
Schenley Park: Panther Hollow Lake	-79.9481	40.4369	1	1	2014	111	1	0.000
West Penn_2	-79.9281	40.4275	1	1	2014	34	1	0.000
The Steakhouse	-80.0012	40.4420	1	1	2014	53	6	0.000
Boosh	-80.0691	40.4732	1	1	2014	156	4	0.000
The Shed	-80.0693	40.4730	1	1	2014	156	4	0.000
Burgh	-80.0065	40.4435	1	1	2014	186	6	0.000
Carrie Furnaces	-79.8895	40.4140	1	1	2015	276	6	0.000
Thai Cottage	-79.8938	40.4325	1	1	2014	185	5	0.000
Mt. Lebanon Municipal Building	-80.0454	40.3798	1	1	2014	182	2	0.000
Farmer's Market_2	-80.0026	40.4545	1	1	2015	135	5	0.000
Sixth Ave & Wood St Bus Stop	-79.9996	40.4422	1	1	2014	52	5	-0.180
Port Authority Memorial Hall	-80.0159	40.3666	1	1	2015	310	5	0.140
Gmiter Funeral Home	-79.9835	40.4273	1	1	2015	21	3	-0.263
Perlora Leather	-79.9738	40.4285	1	1	2014	53	6	0.000
Porter 100	-79.9460	40.4415	1	1	2014	36	3	0.000
Casa de Oberley	-79.9696	40.4971	1	1	2014	303	4	0.000
Clear Story Studio	-79.9777	40.4297	1	1	2014	40	0	0.302
Pennsylvania Wine Cellar	-79.9172	40.4077	1	1	2014	134	3	0.000
Allegheny County Jail	-79.9926	40.4345	1	1	2014	200	6	0.000
Gnc Corporate gym	-79.9997	40.4421	1	1	2014	90	1	0.000
Dahntahn Piksburgh	-79.9968	40.4389	1	1	2014	51	4	0.000
The UB Hideout	-79.8857	40.4311	1	1	2014	57	3	0.000
Uncle Jimmy's	-79.9546	40.4367	1	1	2014	89	0	0.000
The Deck	-79.9801	40.3687	1	1	2014	140	2	0.000
Bruegger's Bagel Bakery_6	-79.9572	40.4416	1	1	2014	49	2	0.000
Parts_3	-80.0111	40.3699	1	1	2014	59	5	0.000
Bloodeagle Tattoo	-79.9491	40.4451	1	1	2014	116	6	0.000
Enterprise Rent-A-Car_1	-80.0190	40.4052	1	1	2014	115	5	0.000
First Presbyterian Church of Pittsburgh	-79.9988	40.4415	1	1	2014	76	1	0.000
East Hills	-79.8760	40.4540	1	1	2014	73	5	0.000
Identity X Practice Space	-80.0644	40.4747	1	1	2014	156	4	0.000
Sumi's Cakery	-79.9230	40.4332	1	1	2014	168	2	0.000
Sandcastle Trail	-79.9223	40.4050	1	1	2014	65	4	0.000
Giant Eagle, Inc HQ	-79.8695	40.5089	1	1	2014	50	3	0.000
Orphans court	-79.9976	40.4389	1	1	2014	51	4	0.000
Steel City	-80.0655	40.4726	1	1	2014	156	4	0.000
Stuck	-79.9557	40.4265	1	1	2014	157	5	-0.250
Father Center	-80.0584	40.4649	1	1	2014	113	3	0.000
T&A's House of Guilty Pleasures	-80.0369	40.3940	1	1	2014	326	6	0.008
Wangs Kitchen	-79.9768	40.3827	1	1	2014	137	6	0.000
Green Tree, PA_2	-80.0453	40.4152	1	1	2015	234	6	0.000
Orbiter	-79.8633	40.3882	1	1	2015	158	0	0.000
Forbes Field Home Plate	-79.9560	40.4418	1	1	2014	172	6	0.000
Northgate Church	-80.0163	40.4983	1	1	2015	201	1	0.000
Buddy's	-79.9757	40.4283	1	1	2014	40	0	0.000
Avaya	-80.0413	40.4260	1	1	2014	97	1	0.000
Mount Washington_4	-80.0139	40.4316	1	1	2014	91	2	0.000
Magic House_2	-79.9264	40.4545	1	1	2014	103	0	0.000
Marisqueira	-79.9042	40.4901	1	1	2014	116	6	0.000
Prantl's Bakery_2	-80.0023	40.4413	1	1	2014	123	6	0.000
Betsy's Ice Cream	-80.0449	40.3807	1	1	2014	147	2	0.000
Merry Go Round	-79.8641	40.3874	1	1	2015	233	5	0.304
Timebomb	-79.9252	40.4588	1	1	2015	15	4	0.000
Playdate 4 Kids	-80.0411	40.4042	1	1	2015	134	4	0.000
Taste Buds	-80.0070	40.4291	1	1	2014	36	3	0.000
West End	-80.0364	40.4390	1	1	2014	73	5	0.000
Etna Street Fair	-79.9485	40.5030	1	1	2014	136	5	0.277
The Grand Budapest Hotel	-79.9682	40.4292	1	1	2014	172	6	0.300
Zone 1 Police Station	-80.0159	40.4565	1	1	2014	161	2	0.000
Mount Olive Baptist Church Of Rankin	-79.8817	40.4137	1	1	2014	334	0	0.000
Dirty Harry's	-80.0050	40.4339	1	1	2014	50	3	-0.367
Foote's House	-79.9584	40.4356	1	1	2015	200	0	0.000
Double One Crew Lounge	-80.0112	40.4936	1	1	2014	130	6	0.000
Redbox_6	-80.0281	40.3691	1	1	2014	145	0	0.000
Redbox_3	-79.9775	40.4288	1	1	2014	141	3	0.000
West Penn_1	-79.9281	40.4282	1	1	2014	66	5	0.000
Incline Shuttle	-80.0067	40.4315	1	1	2014	153	1	0.000
Medpro Medical Testing Center	-79.9282	40.4199	1	1	2014	80	5	0.000
Wharton Square	-79.9773	40.4309	1	1	2015	157	6	0.000
Ceramic Supply	-80.0702	40.4146	1	1	2014	134	3	0.000
Spend Visibility	-80.0006	40.4417	1	1	2015	68	1	0.000
Pgh Asain Center	-79.8846	40.4435	1	1	2014	54	0	0.000
Club One Fitness	-79.8872	40.4883	1	1	2014	132	1	0.259
American Cable Assn Home Office	-80.0410	40.4259	1	1	2014	97	1	0.000
Gateway Plaza	-80.0050	40.4414	1	1	2014	114	4	0.000
Bingo	-80.0662	40.4748	1	1	2014	156	4	0.000
Flying Monkey Tattoo	-79.9849	40.4289	1	1	2014	37	4	0.000
Storexpress	-79.9735	40.4263	1	1	2014	103	0	0.000
Cherry City	-79.9580	40.4942	1	1	2015	207	0	0.000
Home_2	-80.0144	40.4708	1	1	2014	33	0	0.000
Broudy Printing	-79.9140	40.4613	1	1	2014	181	1	0.362
Bohanon & Dometakis Casa	-79.9808	40.4275	1	1	2014	285	0	0.000
The Dildo Shoppe	-79.9742	40.4232	1	1	2014	154	2	0.000
Owl's Club	-79.9123	40.4056	1	1	2014	80	5	0.000
Joe's Crab Shack	-80.0044	40.4341	1	1	2015	238	3	0.000
St. John Vianny	-79.9935	40.4201	1	1	2014	150	5	0.000
Crazy Mocha_2	-79.9509	40.4627	1	1	2014	332	5	-0.286
Sokol Club	-79.9640	40.4248	1	1	2014	81	6	0.000
Old Engineering Hall	-79.9580	40.4448	1	1	2014	226	4	0.000
Royal Place	-80.0017	40.3792	1	1	2014	54	0	0.000
Bradley's Book Outlet	-79.9836	40.4515	1	1	2014	81	6	0.000
Greenfield Veterinary Hospital	-79.9394	40.4264	1	1	2015	135	5	0.000
Green Lot 23	-80.0208	40.4496	1	1	2014	93	4	0.000
Burgatory_2	-79.9898	40.4399	1	1	2014	99	3	0.000
Ross Dress	-79.8859	40.4880	1	1	2015	233	5	0.000
Goodwill_1	-80.0401	40.4042	1	1	2014	147	2	0.000
Katie's Kandy	-79.9586	40.4408	1	1	2015	135	5	0.000
Beaver Steel	-80.0774	40.4187	1	1	2015	65	5	0.000
Auto Zone_1	-79.8718	40.3687	1	1	2014	98	2	0.000
Mah Sanctuary	-79.8689	40.4278	1	1	2014	61	0	0.000
Auto Zone_2	-80.0421	40.3891	1	1	2015	56	3	0.000
Italian Beef	-79.9827	40.4288	1	1	2014	134	3	0.000
Dirty Harrys	-80.0049	40.4346	1	1	2014	150	5	-0.293
Mallorca	-79.9734	40.4282	1	1	2014	137	6	0.000
port authority trolley tunnel	-80.0072	40.4209	1	1	2014	88	6	0.157
Great Allegheny Passage Railroad Bridge	-79.8781	40.4012	1	1	2014	27	1	0.313
Hazelwood	-79.9426	40.4065	1	1	2015	162	4	0.000
Goodwill_4	-79.9257	40.4597	1	1	2014	88	6	0.000
The Point_2	-80.0121	40.4421	1	1	2015	290	6	0.000
Rusty Dory Pub	-80.0676	40.4957	1	1	2014	60	6	0.000
SCA Fighting Practice	-79.9083	40.4833	1	1	2014	94	5	-0.294
Istanbul Sofra_2	-79.8723	40.4388	1	1	2014	133	2	0.000
Analogue Brewery	-80.0098	40.5044	1	1	2014	130	6	0.000
Willow T Station	-80.0261	40.3656	1	1	2014	137	6	0.000
west park	-80.0090	40.4552	1	1	2015	142	5	0.000
Cyert 100	-79.9430	40.4445	1	1	2014	42	2	0.000
Community Day School	-79.9175	40.4276	1	1	2014	75	0	0.000
UPMC Forbes Tower	-79.9588	40.4398	1	1	2014	170	4	0.000
Red & Irene's Tavern	-79.9777	40.4266	1	1	2014	327	0	0.000
Goodwill_2	-79.9668	40.4269	1	1	2014	24	5	0.000
Absolute Ballroom Dance Center of Pittsburgh	-79.9103	40.4577	1	1	2014	141	3	0.000
Suds & Subs	-80.0616	40.4657	1	1	2014	147	2	0.000
Obey House	-80.0523	40.4427	1	1	2014	139	1	0.000
Sapporo Japanese Steakhouse	-80.0910	40.4399	1	1	2014	156	4	0.000
Disney Research Pittsburgh	-79.9464	40.4444	1	1	2015	305	0	0.000
Schenley Park Disc Golf Course_1	-79.9457	40.4308	1	1	2014	242	6	0.000
KQV Radio	-79.9968	40.4427	1	1	2015	240	5	0.000
Port Authority Stevenson Station	-80.0337	40.3995	1	1	2015	204	4	0.140
PNC Smithfield	-79.9976	40.4410	1	1	2014	70	2	0.000
Joseph Tambellini Restaurant	-79.9215	40.4765	1	1	2015	112	3	0.000
Cystic Fibrosis Foundation	-79.9949	40.4536	1	1	2014	147	2	0.000
Fed Ex Kinkos	-80.0484	40.4084	1	1	2014	114	4	0.000
Potato Patch	-79.9288	40.3973	1	1	2014	216	1	0.000
Baierl Student Recreation Center	-79.9621	40.4443	1	1	2015	306	1	0.000
Smith Brothers Agency	-80.0039	40.4481	1	1	2015	204	4	0.000
Giant Eagle, Inc Alpha	-79.8711	40.5091	1	1	2014	86	4	0.000
Siam Thai Restaurant	-80.0001	40.4372	1	1	2015	211	4	0.000
Three Rivers Rowing Association_2	-79.9851	40.4553	1	1	2014	43	3	0.000
UPMC Arthritis & Internal Medicine	-79.9600	40.4406	1	1	2014	245	2	0.000
The Batcave	-79.9946	40.4192	1	1	2014	150	5	0.000
Mancini's Bakery_2	-80.0709	40.4714	1	1	2014	156	4	0.000
2nd Ave & OP 10th Street Bridge: Outbound	-79.9897	40.4343	1	1	2014	32	6	0.000
Moby Fish & Chicken	-80.0355	40.3770	1	1	2014	138	0	0.000
Pittsburgh Chest Physicians	-79.9867	40.4364	1	1	2014	308	2	0.000
RT 65	-80.0298	40.4574	1	1	2014	188	1	0.000
Megabus PGH	-79.9210	40.4959	1	1	2015	250	1	0.000
Kids Kingdom	-79.9193	40.4823	1	1	2015	142	5	0.000
Wok & Grill	-80.0027	40.4415	1	1	2014	137	6	0.000
Comfort Inn Breakfast Room	-79.8602	40.5020	1	1	2015	80	6	0.238
Taza 21	-79.9229	40.4362	1	1	2014	197	3	0.000
7 Parkway Center_2	-80.0404	40.4242	1	1	2014	97	1	0.000
Who New Retro Mod Decor	-79.9548	40.4798	1	1	2014	172	6	0.000
California-Kirkbride	-80.0230	40.4610	1	1	2014	70	2	0.000
7 Parkway Center_1	-80.0407	40.4248	1	1	2014	36	3	0.000
R Wine Cellar	-79.9842	40.4520	1	1	2014	278	0	0.000
Five Oaks	-80.0367	40.3718	1	1	2014	176	3	0.000
Homewood Cemetery	-79.9119	40.4385	1	1	2014	137	6	0.000
Sbarro	-80.0030	40.4417	1	1	2014	30	4	0.000
A A Nail Salon	-79.8781	40.4415	1	1	2014	91	2	0.000
Smoke Alternative	-79.9227	40.4330	1	1	2014	246	3	0.000
Manchester Craftsmen's Guild	-80.0322	40.4574	1	1	2014	39	6	0.000
University Center_2	-80.0006	40.4395	1	1	2014	86	4	0.000
Grandview Overlook	-80.0112	40.4342	1	1	2014	157	5	0.000
54C Bus Stop 418 Beltzhoover	-79.9972	40.4184	1	1	2014	150	5	-0.216
Winghart's Burger and a Whiskey Bar	-79.9576	40.4398	1	1	2014	88	6	0.000
Carnegie Park Baseball Field	-80.0733	40.4126	1	1	2014	134	3	0.000
Max & Erma's	-79.8648	40.5001	1	1	2014	151	6	0.000
Qdoba Mexican Grill_5	-79.9958	40.4408	1	1	2014	38	5	0.000
Lebo Subs	-80.0444	40.3819	1	1	2015	298	0	0.000
Neo's House	-80.0255	40.4919	1	1	2014	120	3	0.000
Rent-A-Car	-79.8974	40.4091	1	1	2015	233	5	0.000
Allegheny Unitarian Universalist Church	-80.0116	40.4548	1	1	2014	285	0	0.000
pittsburgh	-79.9975	40.4454	1	1	2014	88	6	0.000
Isaly's	-79.9994	40.4537	1	1	2014	135	4	0.000
Pbf 38 Engine	-80.0027	40.4732	1	1	2014	116	6	0.000
The Jag_1	-79.9965	40.4296	1	1	2014	85	3	0.000
Pittsburgh Taco Truck_1	-79.8698	40.4042	1	1	2015	301	3	0.000
Parts_4	-79.9785	40.4312	1	1	2014	287	2	0.000
Carnegie Dog Park	-80.0741	40.4024	1	1	2014	109	6	0.000
Luke And Mike's Front Porch	-79.9034	40.4900	1	1	2014	171	5	0.000
Home Improvement_2	-79.9021	40.4142	1	1	2015	298	0	0.333
The Craftonian	-80.0651	40.4365	1	1	2014	156	4	0.000
Buggy	-79.9422	40.4408	1	1	2014	102	6	0.000
JD Klosky Fire Equipment	-79.9179	40.4940	1	1	2014	107	4	-0.255
Fleming Park Bridge	-80.0801	40.4925	1	1	2015	205	5	0.000
Bus Stop	-79.8671	40.3639	1	1	2014	48	1	-0.268
SHE HOUSE	-79.9361	40.4639	1	1	2014	202	1	0.000
Point Breeze_1	-79.9064	40.4528	1	1	2014	47	0	0.000
Pleasure Bar	-79.9488	40.4617	1	1	2015	118	2	0.381
Arpino Trattoria	-80.0629	40.3938	1	1	2014	147	2	0.000
Yankee Candle	-79.9165	40.4077	1	1	2014	163	4	0.000
Bettis Floral	-79.8700	40.3644	1	1	2014	32	6	0.000
BMDL Martial Practice	-79.9090	40.4828	1	1	2014	94	5	0.000
Waffallonia_1	-79.9531	40.4430	1	1	2014	99	3	0.000
S.W. Randall Toys & Gifts	-79.9206	40.4380	1	1	2014	93	4	0.000
Information Systems Suite	-79.9463	40.4417	1	1	2014	52	5	0.000
Truver's Jewelry	-80.0420	40.3889	1	1	2015	206	6	0.000
Allegheny County Democratic Committee	-79.9975	40.4392	1	1	2014	51	4	0.000
Allegheny Cemetery_1	-79.9530	40.4732	1	1	2014	50	3	0.000
Stoop Of Contemplation	-80.0138	40.4580	1	1	2014	108	5	0.000
Millenium Dance Complex	-79.9699	40.4274	1	1	2014	129	5	0.000
Freeride	-79.8986	40.4501	1	1	2015	80	6	0.000
Blue Lot 7G	-80.0042	40.4492	1	1	2014	298	6	0.000
Blue Lot 7F	-80.0050	40.4481	1	1	2014	90	1	0.000
The Bench	-79.8985	40.4302	1	1	2014	89	0	0.000
St. Paul of the Cross Monastery	-79.9845	40.4228	1	1	2014	312	6	0.000
toolshed 2	-79.9808	40.4275	1	1	2014	72	4	0.000
F.N.B. Corporation	-80.0035	40.4479	1	1	2014	80	5	0.000
childrens floor 6	-79.9425	40.5013	1	1	2014	93	4	0.000
Stepp Remodeling	-79.9937	40.4203	1	1	2014	150	5	0.000
Maury's Pad_1	-80.0032	40.4396	1	1	2014	155	3	0.000
vpp shipping	-79.9468	40.5026	1	1	2014	94	5	0.000
a Murder Mystery Dinner haha!!! Gaetano's	-80.0315	40.4097	1	1	2014	33	0	-0.177
Harrys Barber Shoppe	-79.9232	40.4315	1	1	2014	240	4	0.000
Holiday Inn Express Hotel & Suites Pittsburgh-South Side	-79.9870	40.4295	1	1	2014	108	5	0.197
The commoner	-79.9965	40.4415	1	1	2015	46	0	0.000
Union Project	-79.9263	40.4718	1	1	2014	141	3	0.000
Enigma	-80.0003	40.4435	1	1	2014	65	4	0.000
Penn & 6th	-80.0014	40.4430	1	1	2014	88	6	0.000
Blawnox, PA	-79.8671	40.4900	1	1	2014	38	5	0.000
Kommoncentz	-79.8724	40.3654	1	1	2014	98	2	0.000
Pittsburgh Center_1	-79.9201	40.4523	1	1	2014	141	3	0.000
Trib Tron	-79.9897	40.4408	1	1	2014	127	3	0.000
Temple Sinai	-79.9298	40.4381	1	1	2014	284	6	0.000
Practice Spot	-80.0644	40.4748	1	1	2014	156	4	0.000
Youth Advocacy Programs	-79.9965	40.4299	1	1	2015	51	5	0.000
Chartiers City	-80.0704	40.4725	1	1	2014	156	4	0.000
Penn City Grille	-79.9951	40.4439	1	1	2014	186	6	0.000
Bethany Hospice	-80.0394	40.4273	1	1	2014	134	3	0.000
CVS/pharmacy_1	-80.0520	40.3826	1	1	2014	62	1	0.000
The Moon	-80.0268	40.4629	1	1	2014	70	2	0.000
Diyors Pizza	-80.0395	40.4251	1	1	2014	97	1	0.000
Keller Graduate School Of Management	-79.9998	40.4422	1	1	2014	112	2	0.000
The Dog Stop	-80.0399	40.4043	1	1	2014	147	2	-0.268
Uptown Coffee	-80.0450	40.3795	1	1	2015	11	0	0.000
Chez Walters	-79.9473	40.4649	1	1	2014	26	0	0.000
Southwestern Pennsylvania World War II Memorial	-80.0120	40.4457	1	1	2015	172	0	-0.262
Edgar's Taco Shack	-79.9832	40.4517	1	1	2014	69	1	0.000
Citgo_2	-79.8739	40.4372	1	1	2014	91	2	0.000
Riggs	-80.0147	40.4548	1	1	2014	156	4	0.000
Region 13 Headquarters	-79.8969	40.4505	1	1	2014	41	1	0.000
Hokkaido Seafood Buffet	-79.9243	40.4150	1	1	2015	310	5	0.000
Pittsburgh Taco Truck_2	-79.9649	40.4661	1	1	2015	203	3	0.000
Career Development Center	-79.9238	40.4360	1	1	2014	175	2	0.000
Arnold's Tea	-80.0005	40.4536	1	1	2015	304	6	0.000
Whitney Park	-79.8898	40.4361	1	1	2014	142	4	0.000
Station to Station/Art Train at Pittsburgh's Union Station	-79.9923	40.4437	1	1	2014	167	1	0.000
Tai Pei	-79.8807	40.4877	1	1	2015	81	0	0.000
Novitas Solutions	-79.9971	40.4403	1	1	2014	51	4	0.254
SUNNYLAND STREET	-79.9875	40.3823	1	1	2014	328	1	0.000
the Ohio State Alumni meetup	-80.0041	40.4484	1	1	2015	13	2	0.000
Visionworks	-79.9135	40.4114	1	1	2015	158	0	0.000
Richter's	-80.0666	40.4734	1	1	2014	156	4	0.000
Cirque du Soleil	-79.9621	40.4442	1	1	2014	88	6	0.000
Millvale Fire Station 191	-79.9733	40.4807	1	1	2014	38	5	-0.255
Kiddieland	-79.8632	40.3883	1	1	2015	233	5	0.000
Mexico	-80.0032	40.4496	1	1	2014	140	2	0.000
Rocks Express	-80.0651	40.4714	1	1	2014	156	4	0.000
1250 Penn Liberty Plaza	-79.9914	40.4463	1	1	2015	162	4	0.298
7th & Liberty	-79.9996	40.4422	1	1	2014	52	5	0.362
Julia Ward Howe School	-80.0310	40.3755	1	1	2014	150	5	0.000
Shadyside Employee Parking Garage	-79.9695	40.4401	1	1	2014	100	4	0.000
Homestead, PA_3	-79.9004	40.4025	1	1	2015	236	1	0.000
Giant Eagle_6	-80.0657	40.3930	1	1	2014	152	0	0.000
V3 Flatbread Pizza	-80.0033	40.4423	1	1	2015	308	3	0.000
61A	-79.9249	40.4381	1	1	2014	39	6	0.000
Holiday Inn Express & Suites Pittsburgh West	-80.0417	40.4246	1	1	2015	306	1	0.184
Salon Ivy	-79.9855	40.4288	1	1	2014	31	5	0.000
Budweiser Bowtie Bar	-80.0061	40.4461	1	1	2014	158	6	0.000
Adultmart_1	-80.0084	40.5056	1	1	2015	17	6	0.000
Texas de Brazil	-80.0054	40.4342	1	1	2015	235	0	0.000
Pugs Bar	-79.9180	40.4942	1	1	2014	107	4	0.000
Three Rivers Heritage Trail_1	-79.9924	40.4520	1	1	2014	141	3	0.000
E-money Crib	-80.0055	40.4868	1	1	2014	130	6	0.000
Marathon	-80.0865	40.3640	1	1	2014	39	6	0.000
Fox Chapel Family Dental	-79.9001	40.4886	1	1	2014	109	6	0.000
Julia's Pimp House	-79.9309	40.4348	1	1	2014	88	6	0.000
Steel Valley Printers	-79.9096	40.4543	1	1	2014	47	0	0.000
Rachel Carson Bridge	-79.9998	40.4467	1	1	2015	199	6	0.000
Century Building Apartments roof	-80.0007	40.4435	1	1	2014	195	1	0.000
Iron Horse	-80.0858	40.3637	1	1	2014	90	1	0.000
Serbian Club	-79.9693	40.4265	1	1	2014	221	6	0.000
Shiloh Community Missionary Baptist Church	-79.9020	40.4583	1	1	2014	70	2	0.000
Des Places Hall	-79.9873	40.4365	1	1	2014	336	2	0.000
Anchor & Anvil Coffee Bar	-80.0849	40.5090	1	1	2014	138	0	0.000
Willkillyinzburg	-79.8827	40.4415	1	1	2014	91	2	0.000
First Niagara Bank_1	-79.9233	40.4372	1	1	2014	88	6	0.000
Captain Morgan Club	-79.9899	40.4399	1	1	2015	286	2	0.000
Penn Avenue Fish Company	-80.0005	40.4402	1	1	2014	88	6	0.000
Bellisario Pizza	-79.8723	40.3648	1	1	2014	32	6	0.000
Burger King_2	-79.9796	40.4286	1	1	2015	22	4	0.000
Roup Ave	-79.9351	40.4601	1	1	2014	171	5	0.000
Benihana Japanese Steakhouse	-80.0702	40.3923	1	1	2014	150	5	0.000
East Busway_2	-79.9239	40.4592	1	1	2014	90	1	0.000
East Busway_1	-79.8865	40.4427	1	1	2014	54	0	0.000
Liberty Tunnel_2	-80.0048	40.4209	1	1	2015	243	1	0.362
Homewood coliseum	-79.8938	40.4566	1	1	2014	141	3	0.000
Bloom Cigar Co	-79.9865	40.4291	1	1	2014	193	6	0.000
Future Tenant	-79.9158	40.4568	1	1	2014	141	3	0.000
Szmidt's Old World Deli_3	-79.9920	40.4489	1	1	2015	135	5	0.000
Korea Garden	-79.9545	40.4368	1	1	2015	30	5	0.000
Career Growth Real Estate Academy	-80.0405	40.4250	1	1	2014	97	1	0.245
Fifth Avenue School Lofts	-79.9806	40.4380	1	1	2014	200	6	0.000
Dirty Frank's Laundromat	-79.9733	40.4273	1	1	2014	150	5	-0.326
Chad Gregorini	-79.9011	40.4889	1	1	2014	286	1	0.000
South Bank	-79.9973	40.3930	1	1	2014	162	3	0.000
upmc shadyside medical center 4th floor	-79.9409	40.4545	1	1	2014	174	1	0.000
cup ka joe	-79.9675	40.4259	1	1	2014	53	6	0.000
Southwestern Veteran's Center	-79.8975	40.4777	1	1	2014	94	5	0.000
Doherty 2315	-79.9450	40.4422	1	1	2014	165	6	0.000
Port Authority Potomac Station	-80.0365	40.3973	1	1	2015	207	0	0.140
Vujevich Dermatology Associates	-80.0696	40.3790	1	1	2015	265	2	0.000
US Post Office_6	-79.9807	40.4430	1	1	2014	45	5	0.000
Agh apothecary	-79.9976	40.4576	1	1	2014	108	5	0.000
US Post Office_1	-80.0408	40.4266	1	1	2014	97	1	0.000
szmidt's old world deli	-79.9421	40.4257	1	1	2015	226	5	0.000
Color Me Mine	-79.9199	40.4381	1	1	2014	168	2	0.000
Star Nails	-79.9282	40.4200	1	1	2014	80	5	0.000
Frenchy's Auto	-79.9786	40.4978	1	1	2014	94	5	0.000
Murray Avenue Grill	-79.9231	40.4373	1	1	2015	224	3	0.000
Irish Centre of Pittsburgh	-79.9065	40.4272	1	1	2014	89	0	0.000
United States Post Office_1	-79.8759	40.4883	1	1	2015	264	1	0.259
The Terrace Room	-79.9974	40.4411	1	1	2014	50	3	0.000
Fat Eddies	-80.0663	40.4721	1	1	2014	156	4	0.000
Massage Envy	-80.0449	40.3805	1	1	2014	166	0	-0.231
Commonwealth Press	-79.9778	40.4286	1	1	2015	161	3	0.000
LaVida Massage	-79.9374	40.4563	1	1	2014	142	4	0.000
Finn McCool's	-79.9835	40.4289	1	1	2014	96	0	0.000
Over looking 279	-80.0121	40.4946	1	1	2014	218	3	0.000
Physical Activity and Weight Research Center	-79.9691	40.4434	1	1	2014	35	2	0.000
Blue Elephant Caf	-79.8673	40.4995	1	1	2014	151	6	0.000
Scoglio's Italian Restaurant	-80.0638	40.4205	1	1	2015	157	6	0.000
Magee-Women's Hospital Trauma and General Surgery	-79.9607	40.4369	1	1	2014	211	3	-0.237
Ringa's Celebrity Museum	-79.9268	40.4261	1	1	2014	141	3	0.000
Coffee Tree; Duquesne Law School	-79.9918	40.4366	1	1	2014	72	4	0.000
Friendship Circle	-79.9208	40.4416	1	1	2014	174	1	0.367
Melwood Screening Room	-79.9537	40.4546	1	1	2014	141	3	0.000
Alumni Concert Hall	-79.9430	40.4419	1	1	2015	80	6	0.000
Scotts Autobody	-80.0645	40.4749	1	1	2014	156	4	0.000
Angelo's Pizza	-79.9476	40.4610	1	1	2014	40	0	0.000
BRGR Truck_1	-79.9974	40.4388	1	1	2014	51	4	0.000
BRGR Truck_2	-79.9895	40.4475	1	1	2014	175	2	0.000
Young's Oriental Grocery	-79.9232	40.4297	1	1	2014	97	1	0.000
Panera Bread	-79.8927	40.4891	1	1	2014	78	3	0.000
Polish Hill_2	-79.9655	40.4566	1	1	2015	24	6	0.000
235 Clearview Avenue	-80.0591	40.4343	1	1	2014	196	2	0.000
yogli~mogli frozen yogurt	-80.0446	40.3804	1	1	2014	126	2	0.000
Hunan Wok_2	-79.9869	40.3915	1	1	2014	137	6	0.000
Howe School Playground	-80.0312	40.3755	1	1	2014	183	3	0.000
Backyard Beach Pavilion	-79.9934	40.4187	1	1	2014	150	5	0.000
Carnegie International	-79.9332	40.4433	1	1	2014	51	4	0.000
Gay & Lesbian Community Center of Pittsburgh	-79.9985	40.4375	1	1	2014	204	3	0.000
Forbes Traffic	-79.9717	40.4362	1	1	2014	100	4	0.000
Lombardozzi's	-79.9473	40.4606	1	1	2014	326	6	0.000
The Modern Cafe	-80.0165	40.4521	1	1	2014	177	4	0.000
43 Natchez	-80.0104	40.4292	1	1	2014	199	5	0.000
Chateau de Gross/Zeigler	-79.9249	40.4226	1	1	2014	222	0	0.000
UPMC Sports Performance Complex	-79.9575	40.4251	1	1	2014	130	6	0.000
UPMC Eye Center	-79.9610	40.4418	1	1	2015	119	3	0.000
Smokin Area	-80.0236	40.4588	1	1	2014	70	2	0.000
Casa De La Carter	-79.9553	40.5074	1	1	2014	93	4	0.000
Bread Works	-80.0188	40.4620	1	1	2014	156	4	0.000
Stoner Way	-79.8837	40.4431	1	1	2014	54	0	0.000
Olivet Historic Baptist Church	-79.9722	40.4459	1	1	2014	45	5	0.000
SigEp Booth '14: Lord of the Rings	-79.9441	40.4456	1	1	2014	141	3	0.000
APlus at Sunoco_2	-80.0225	40.3957	1	1	2015	298	0	0.000
Blue Moon	-79.9555	40.4788	1	1	2015	308	3	0.000
Wine And Spirits Mount Washington	-80.0073	40.4297	1	1	2014	109	6	0.000
Carson Street News	-79.9821	40.4290	1	1	2014	87	5	0.000
Duquesne University Old Main	-79.9928	40.4359	1	1	2014	314	1	0.000
Smiles By Hart	-79.9508	40.4500	1	1	2015	56	3	0.307
Fatigati/Nalin Associates	-80.0453	40.3795	1	1	2014	115	5	0.000
