venue	txt	lon	lat	user	year	doy	dow	hour	senti_val
Club Zoo	-79.9874	40.4498	bdarby402	2014	110	0	5	0.000	I'm at Club Zoo (Pittsburgh, PA)
Club Zoo	-79.9874	40.4498	MaloneyTravis	2014	87	5	23	0.000	I'm at Club Zoo (Pittsburgh, PA) w/ 3 others
Club Zoo	-79.9874	40.4498	bdarby402	2014	110	0	5	0.000	I'm at Club Zoo (Pittsburgh, PA)
Club Zoo	-79.9874	40.4498	MaloneyTravis	2014	87	5	23	0.000	I'm at Club Zoo (Pittsburgh, PA) w/ 3 others
Club Zoo	-79.9874	40.4498	bdarby402	2014	110	0	5	0.000	I'm at Club Zoo (Pittsburgh, PA)
Club Zoo	-79.9874	40.4498	MaloneyTravis	2014	87	5	23	0.000	I'm at Club Zoo (Pittsburgh, PA) w/ 3 others
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2015	157	6	19	0.000	I'm at IV Seasons Car Wash in Pittsburgh, PA
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2015	75	1	22	0.000	I'm at IV Seasons Car Wash in Pittsburgh, PA
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2015	157	6	19	0.000	I'm at IV Seasons Car Wash in Pittsburgh, PA
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2014	185	5	16	0.000	I'm at IV Seasons Car Wash (Pittsburgh, PA) w/ 2 others
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2014	173	0	18	0.000	I'm at IV Seasons Car Wash (Pittsburgh, PA)
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2014	165	6	21	0.000	I'm at IV Seasons Car Wash (Pittsburgh, PA)
IV Seasons Car Wash	-79.8841	40.4556	Twism44	2014	142	4	16	0.000	I'm at IV Seasons Car Wash (Pittsburgh, PA)
IV Seasons Car Wash	-79.8838	40.4556	Twism44	2015	75	1	22	0.000	I'm at IV Seasons Car Wash in Pittsburgh, PA
Old Town Buffet	-80.0066	40.4115	brexx_nirpaw	2015	117	1	22	0.000	I'm at Old Town Buffet in Pittsburgh, PA
Old Town Buffet	-80.0069	40.4115	brexx_nirpaw	2014	278	0	21	0.000	I'm at Old Town Buffet in Pittsburgh, PA
Old Town Buffet	-80.0069	40.4115	brexx_nirpaw	2015	14	3	22	0.000	I'm at Old Town Buffet in Pittsburgh, PA
Old Town Buffet	-80.0069	40.4115	kelsdoesnttweet	2014	156	4	22	0.000	I'm at Old Town Buffet (Pittsburgh, PA)
Old Town Buffet	-80.0069	40.4115	Handlovitch	2014	141	3	22	0.000	I'm at Old Town Buffet (Pittsburgh, PA)
Old Town Buffet	-80.0066	40.4115	brexx_nirpaw	2015	80	6	17	0.000	I'm at Old Town Buffet in Pittsburgh, PA
Brother's Brother Foundation	-80.0174	40.4544	IPhillyBoy2011	2014	70	2	19	0.000	I'm at Brother's Brother Foundation (Pittsburgh, PA)
Kelly Strayhorn Theater	-79.9252	40.4620	neilson	2015	203	3	22	0.000	I'm at Kelly Strayhorn Theater in Pittsburgh, PA
Mr. Fix-It's	-79.9748	40.3677	IPhillyBoy2011	2014	140	2	16	0.000	I'm at Mr. Fix-It's (Pittsburgh, PA)
Kindred Cycles	-79.9795	40.4542	HOPPERBOLIC	2015	242	0	17	0.000	I'm at Kindred Cycles in Pittsburgh, PA
Bistro 19	-80.0449	40.3802	Schmidtburgh	2015	9	5	22	0.000	I'm at Bistro 19 in Pittsburgh, PA w/
near connie drive	-80.0279	40.5004	Cory_Holko	2014	165	6	2	0.000	I'm at near connie drive (pittsburgh, PA)
near connie drive	-80.0279	40.5004	Cory_Holko	2014	173	0	22	0.000	I'm at near connie drive (pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	117	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	159	0	19	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	140	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	133	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	103	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	117	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	159	0	19	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	140	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	133	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	103	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	117	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	159	0	19	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	140	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	133	2	22	0.000	I'm at Westwood Field (Pittsburgh, PA)
Westwood Field	-80.0502	40.4312	JIMMYT_MCFC	2014	103	0	20	0.000	I'm at Westwood Field (Pittsburgh, PA)
Allegheny Cemetery	-79.9530	40.4732	AtoZcomm	2014	50	3	22	0.000	I'm at Allegheny Cemetery (Pittsburgh, PA)
Allegheny Cemetery	-79.9530	40.4727	ShelbyT20	2015	226	5	20	0.000	I'm at Allegheny Cemetery in Pittsburgh, PA
Mellon Middle School	-80.0451	40.3776	mollymazz	2014	112	2	22	0.000	I'm at Mellon Middle School (Pittsburgh, PA)
Hundred Wood	-80.0022	40.4378	NerdasaurusJess	2015	218	4	16	0.000	I'm at Hundred Wood in Pittsburgh, PA w/
The Alder Wand	-79.9265	40.4574	topherol_	2014	102	6	16	0.000	I'm at The Alder Wand (Pittsburgh, PA)
Sandcastle Waterpark	-79.9279	40.3977	acetwo2k5	2015	197	4	16	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	Smeagol_Is_Free	2015	184	5	19	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	acetwo2k5	2015	197	4	16	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	Smeagol_Is_Free	2015	184	5	19	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	meghan5580	2015	248	6	18	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	Smeagol_Is_Free	2015	184	5	19	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	jcolem47	2014	193	6	19	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 4 others
Sandcastle Waterpark	-79.9279	40.3977	LolaAM	2014	196	2	19	0.000	I'm at Sandcastle Waterpark (Homestead, PA)
Sandcastle Waterpark	-79.9279	40.3977	nitrousrao	2014	197	3	16	0.000	I'm at Sandcastle Waterpark (Homestead, PA)
Sandcastle Waterpark	-79.9279	40.3977	kimnpgh	2014	216	1	16	0.000	I'm at Sandcastle Waterpark in Homestead, PA
Sandcastle Waterpark	-79.9279	40.3977	ThisOtherJoe	2014	185	5	15	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 3 others
Sandcastle Waterpark	-79.9279	40.3977	IPhillyBoy2011	2014	133	2	3	0.000	I'm at Sandcastle Waterpark (Homestead, PA)
Sandcastle Waterpark	-79.9279	40.3977	JackieAdan	2014	146	1	18	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 8 others
Sandcastle Waterpark	-79.9279	40.3977	ThisOtherJoe	2014	180	0	16	0.000	I'm at Sandcastle Waterpark (Homestead, PA)
Sandcastle Waterpark	-79.9279	40.3977	ThisOtherJoe	2014	173	0	17	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 4 others
Sandcastle Waterpark	-79.9279	40.3977	jcolem47	2014	158	6	18	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 6 others
Sandcastle Waterpark	-79.9279	40.3977	LordTheoRuxpin	2014	158	6	16	0.000	I'm at Sandcastle Waterpark (Homestead, PA) w/ 2 others
Handmade Arcade	-79.9972	40.4454	kerryleemay	2014	340	6	21	0.000	I'm at Handmade Arcade in Pittsburgh, PA
Handmade Arcade	-79.9974	40.4453	kirbypuckett	2014	340	6	16	0.000	I'm at Handmade Arcade in Pittsburgh, PA w/
Handmade Arcade	-79.9974	40.4453	SWSondheimer	2014	340	6	16	0.000	I'm at Handmade Arcade in Pittsburgh, PA
Handmade Arcade	-79.9972	40.4454	Brownlee_K_B	2014	340	6	20	0.000	I'm at Handmade Arcade in Pittsburgh, PA
Handmade Arcade	-79.9974	40.4453	IPhillyBoy2011	2014	135	4	12	0.000	I'm at Handmade Arcade (Pittsburgh, PA)
Handmade Arcade	-79.9972	40.4454	kerryleemay	2014	340	6	21	0.000	I'm at Handmade Arcade in Pittsburgh, PA
Handmade Arcade	-79.9974	40.4453	kirbypuckett	2014	340	6	16	0.000	I'm at Handmade Arcade in Pittsburgh, PA w/
Bus Stop Penn &amp; Highland	-79.9248	40.4614	IPhillyBoy2011	2014	120	3	1	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn &amp; Highland	-79.9248	40.4614	IPhillyBoy2011	2014	120	3	22	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn &amp; Highland	-79.9248	40.4614	IPhillyBoy2011	2014	122	5	15	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn &amp; Highland	-79.9248	40.4614	IPhillyBoy2011	2014	124	0	17	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Bus Stop Penn &amp; Highland	-79.9248	40.4614	IPhillyBoy2011	2014	129	5	5	-0.216	I'm at Bus Stop Penn &amp; Highland (Pittsburgh, PA)
Pittsburgh Kids Network	-80.0038	40.4481	danieldlugos	2014	38	5	15	0.000	I'm at Pittsburgh Kids Network (Pittsburgh, PA)
Pittsburgh Kids Network	-80.0038	40.4481	danieldlugos	2014	38	5	15	0.000	I'm at Pittsburgh Kids Network (Pittsburgh, PA)
102 Engine 1	-79.8935	40.4884	IPhillyBoy2011	2014	109	6	13	0.000	I'm at 102 Engine 1 (Pittsburgh, PA)
at Duquesne University	-79.9913	40.4372	kristianaaaaaa_	2014	121	4	0	0.000	I'm at at Duquesne University (Pittsburgh, PA)
at Duquesne University	-79.9913	40.4372	kristianaaaaaa_	2014	121	4	0	0.000	I'm at at Duquesne University (Pittsburgh, PA)
St. Pius X Roman Catholic Church	-80.0286	40.3954	Kneal46	2014	194	0	12	0.000	I'm at St. Pius X Roman Catholic Church (Pittsburgh, PA)
St. Pius X Roman Catholic Church	-80.0286	40.3954	Kneal46	2014	40	0	12	0.000	I'm at St. Pius X Roman Catholic Church (Pittsburgh, PA)
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	151	0	21	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	152	1	16	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	151	0	21	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	152	1	16	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	sethhoova	2014	354	6	19	0.000	I'm at Leaf And Bean in Pittsburgh, PA w/
Leaf And Bean	-79.9820	40.4521	Twism44	2015	242	0	16	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	timorlang	2014	52	5	19	0.000	I'm at Leaf And Bean (Pittsburgh, PA) w/ 2 others [pic]:
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	151	0	21	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	1502Cigars	2015	152	1	16	0.000	I'm at Leaf And Bean in Pittsburgh, PA
Leaf And Bean	-79.9820	40.4521	BeerLibrarian	2014	190	3	20	0.000	I'm at Leaf And Bean w/
Leaf And Bean	-79.9820	40.4521	AntonioCigars	2014	192	5	19	0.000	I'm at Leaf And Bean (Pittsburgh, PA)
The Great Race Starting Line	-79.9577	40.4423	cmw27	2015	270	0	11	0.406	I'm at The Great Race Starting Line
The Great Race Starting Line	-79.9577	40.4423	cmw27	2015	270	0	11	0.406	I'm at The Great Race Starting Line
Calabro Tire Service and Auto Service	-80.0926	40.3618	lisarec	2015	42	3	19	0.000	I'm at Calabro Tire Service and Auto Service in Upper St Clair, PA
Comfort Inn	-80.0089	40.5054	djshane	2014	214	6	22	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5054	djshane	2014	215	0	20	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5054	djshane	2015	1	4	8	0.294	I'm at Comfort Inn in Pittsburgh, PA
Comfort Inn	-80.0089	40.5056	IPhillyBoy2011	2014	130	6	22	0.333	I'm at Comfort Inn (Pittsburgh, PA)
UPMC Shadyside Emergency Department	-79.9391	40.4543	hendersonar	2014	74	6	18	-0.271	I'm at UPMC Shadyside Emergency Department (Pittsburgh, PA)
Flaherty Fardo Llc	-79.9318	40.4515	chadami	2014	94	5	21	0.000	I'm at Flaherty Fardo Llc (Pittsburgh, PA)
Flaherty Fardo Llc	-79.9318	40.4515	chadami	2014	94	5	21	0.000	I'm at Flaherty Fardo Llc (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	mabbimc	2015	205	5	21	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	BAVars914	2015	94	6	0	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	faithamber14	2014	129	5	21	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	deathbyphysics	2014	128	4	17	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	PensBoozeAnger	2014	103	0	1	-0.091	I'm at Hard Rock Cafe Pittsburgh for Sourmash and Stevie J Band (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	smilinforlife	2014	195	1	19	-0.189	I'm at Hard Rock Cafe Pittsburgh w/
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	Lover_of_Sushi	2014	361	6	20	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	dezzaster	2014	40	0	19	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	imau2fan	2014	185	5	16	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	MrPaulLandry	2014	166	0	20	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	lxxxxxr	2014	140	2	14	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	eyeonthebrize	2014	91	2	0	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	BAVars914	2014	93	4	0	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	msaldamando	2014	94	5	16	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	BAVars914	2015	94	6	0	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	MissOutreach	2015	247	5	19	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	grizznet	2015	205	5	17	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	mrstevegross	2014	194	0	1	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	H0tNFun	2014	224	2	22	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	malcolm913	2014	241	5	23	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	KoufDaddy	2014	277	6	17	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	RockinHex	2015	17	6	3	-0.123	I'm at Hard Rock Cafe Pittsburgh for Mercury in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	kharris0126	2015	50	4	2	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	philsy28	2014	66	5	4	-0.080	I'm at Hard Rock Cafe Pittsburgh for Courrier, Melodime, Nameless in August and Nick Barilla (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	faithamber14	2014	67	6	19	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	LucyLu226	2014	74	6	15	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	JayHated	2014	74	6	19	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 4 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	blackknighth7	2014	116	6	19	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	DatuTimHartman	2014	144	6	14	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	Smeagol_Is_Free	2014	136	5	22	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	mlovesar	2014	135	4	22	-0.091	I'm at Hard Rock Cafe Pittsburgh for Steve Moakler, Cody Fry and See the Summer
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	TKuzniarski	2014	131	0	17	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	faithamber14	2014	129	5	21	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	deathbyphysics	2014	128	4	17	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	PensBoozeAnger	2014	103	0	1	-0.091	I'm at Hard Rock Cafe Pittsburgh for Sourmash and Stevie J Band (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	smilinforlife	2014	195	1	19	-0.189	I'm at Hard Rock Cafe Pittsburgh w/
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	Lover_of_Sushi	2014	361	6	20	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	dezzaster	2014	40	0	19	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	imau2fan	2014	185	5	16	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	MrPaulLandry	2014	166	0	20	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	lxxxxxr	2014	140	2	14	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	eyeonthebrize	2014	91	2	0	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	BAVars914	2014	93	4	0	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	msaldamando	2014	94	5	16	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	gregpruitt	2015	81	0	2	-0.104	I'm at Hard Rock Cafe Pittsburgh for Steel City Crue in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	199	6	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	ckuhn84	2015	266	3	1	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	267	4	3	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	268	5	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	270	0	23	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	276	6	3	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	BigGunz_	2015	304	6	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	promochrisc	2015	185	6	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	H0tNFun	2015	193	0	19	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	H0tNFun	2015	193	0	19	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	meetjenn	2015	73	6	18	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	81	0	23	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	rashad_prada	2015	242	0	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	276	6	3	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	270	0	23	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	276	6	3	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	amolkold	2015	178	6	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	promochrisc	2015	185	6	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	81	0	23	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	81	0	23	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	promochrisc	2015	185	6	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	H0tNFun	2014	225	3	0	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	promochrisc	2014	275	4	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	promochrisc	2014	276	5	6	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	gurujonah	2014	280	2	1	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2014	310	4	2	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2014	361	6	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	24	6	6	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	53	0	4	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA w/
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2015	59	6	5	0.000	I'm at 5801 Video Lounge &amp; Cafe in Pittsburgh, PA
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	Matsac92	2014	48	1	3	0.000	I'm at 5801 Video Lounge &amp; Cafe (Pittsburgh, PA)
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	Matsac92	2014	67	6	6	0.000	I'm at 5801 Video Lounge &amp; Cafe (Pittsburgh, PA) w/ 3 others
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	RiverfoxxATL	2014	78	3	2	0.000	I'm at 5801 Video Lounge &amp; Cafe (Pittsburgh, PA)
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2014	88	6	5	0.000	I'm at 5801 Video Lounge &amp; Cafe (Pittsburgh, PA) w/ 2 others
5801 Video Lounge &amp; Cafe	-79.9308	40.4564	louisbohanon	2014	103	0	21	0.000	I'm at 5801 Video Lounge &amp; Cafe (Pittsburgh, PA)
